This file contains the S&P 500 straddle returns used in the paper 'Risk Premia and the VIX Term Structure' by Travis Johnson,,,,,,,,,,,,
The dates are in YYYYMMDD format,,,,,,,,,,,,
r_K^{straddle} gives the daily return of a long constant-maturity at the money straddle strategy with target maturity K months,,,,,,,,,,,,
r_K^{short straddle} gives the daily return of a short straddle strategy assuming a margin requirement equal to 20% of the current S&P 500 index level,,,,,,,,,,,,
Returns are in percent,,,,,,,,,,,,
,,,,,,,,,,,,
Date,r_1^{straddle},r_2^{straddle},r_3^{straddle},r_6^{straddle},r_9^{straddle},r_12^{straddle},r_1^{short straddle},r_2^{short straddle},r_3^{short straddle},r_6^{short straddle},r_9^{short straddle},r_12^{short straddle}
20080807,4.65,2.753,0.788,0.423,-0.06,-0.14,-0.95,-0.873,-0.316,-0.243,0.043,0.116
20080808,11.569,4.231,4.064,4.204,3.609,2.801,-2.518,-1.407,-1.69,-2.534,-2.677,-2.379
20080811,-0.759,-0.007,0.028,0.483,0.692,0.558,0.157,0.002,-0.012,-0.283,-0.501,-0.469
20080812,1.651,0.393,0.513,0.452,0.463,0.547,-0.364,-0.129,-0.211,-0.267,-0.335,-0.455
20080813,-2.565,-0.63,-0.313,-0.007,0.387,0.463,0.605,0.213,0.133,0.004,-0.286,-0.395
20080814,-7.08,-3.783,-3.066,-1.878,-1.256,-0.798,1.635,1.31,1.319,1.137,0.937,0.687
20080815,-3.401,-1.904,-0.972,-0.592,-0.456,-0.312,0.742,0.621,0.4,0.351,0.335,0.266
20080818,-2.261,-0.24,-0.408,-0.72,-0.721,-0.546,0.481,0.077,0.166,0.424,0.526,0.46
20080819,-1.313,-1.498,-0.83,-0.388,0.011,-0.007,0.297,0.508,0.353,0.235,-0.008,0.006
20080820,-4.53,-2.863,-1.955,-0.782,-0.669,-0.575,1.038,0.982,0.842,0.481,0.508,0.501
20080821,-5.471,-2.518,-2.225,-0.964,-0.371,-0.128,1.197,0.831,0.935,0.579,0.275,0.11
20080822,1.013,0.878,0.945,0.851,1.327,1.266,-0.213,-0.284,-0.388,-0.506,-0.98,-1.087
20080825,5.295,1.795,0.671,0.165,-0.21,-0.611,-1.068,-0.562,-0.271,-0.097,0.153,0.521
20080826,-3.344,-1.156,-0.651,-0.04,0.084,0.12,0.75,0.387,0.276,0.025,-0.064,-0.105
20080827,-1.924,-1.283,-1.13,-0.398,-0.429,-0.18,0.425,0.426,0.477,0.244,0.323,0.157
20080828,5.066,2.254,1.619,1.079,0.507,0.704,-1.1,-0.726,-0.666,-0.645,-0.374,-0.602
20080829,3.589,2.206,1.358,0.597,0.291,0.188,-0.746,-0.686,-0.544,-0.35,-0.213,-0.159
20080902,-1.646,-0.92,-0.489,-0.189,-0.348,-0.058,0.372,0.302,0.205,0.115,0.26,0.05
20080903,-4.276,-2.431,-1.894,-1.42,-0.785,-0.507,1.024,0.827,0.813,0.875,0.597,0.444
20080904,12.647,6.091,3.321,1.31,0.077,-0.335,-2.959,-2.058,-1.417,-0.8,-0.058,0.293
20080905,-3.111,-2.816,-2.207,-1.284,-0.685,-0.281,0.829,1.033,1.008,0.819,0.538,0.254
20080908,3.927,3.164,2.807,1.751,1.355,1.077,-0.979,-1.126,-1.248,-1.101,-1.053,-0.966
20080909,17.789,8.495,4.996,1.887,0.609,0.316,-4.427,-2.974,-2.189,-1.17,-0.466,-0.278
20080910,-4.122,-2.797,-2.193,-1.889,-1.534,-1.148,1.152,1.079,1.041,1.245,1.232,1.058
20080911,6.389,4.061,3.286,2.362,2.003,1.652,-1.718,-1.517,-1.516,-1.523,-1.578,-1.492
20080912,3.739,3.05,2.53,2.152,1.436,1.045,-1.001,-1.134,-1.155,-1.373,-1.12,-0.937
20080915,20.776,12.202,7.432,2.049,1.64,1.783,-5.825,-4.679,-3.485,-1.336,-1.297,-1.609
20080916,-0.303,-0.209,0.154,-0.113,0.232,0.318,0.102,0.092,-0.081,0.08,-0.197,-0.308
20080917,17.774,11.055,8.06,5.527,3.458,2.505,-5.847,-4.733,-4.093,-3.77,-2.861,-2.366
20080918,5.686,4.643,3.23,-0.026,0.941,0.988,-2.205,-2.279,-1.85,0.019,-0.844,-1.003
20080919,18.288,9.861,8.508,7.445,5.876,4.093,-6.239,-4.427,-4.465,-5.219,-4.976,-3.951
20080922,5.089,4.27,5.008,2.165,1.016,0.952,-1.664,-1.817,-2.51,-1.474,-0.837,-0.89
20080923,0.712,0.087,0.372,0.011,0.57,0.025,-0.254,-0.041,-0.207,-0.008,-0.497,-0.025
20080924,-1.211,-1.012,-0.695,-0.8,-0.384,0.167,0.453,0.498,0.4,0.606,0.345,-0.17
20080925,-1.24,-0.654,-1.195,-0.532,-0.799,-1.193,0.464,0.321,0.682,0.401,0.717,1.217
20080926,6.193,3.51,2.443,1.434,1.003,0.692,-2.148,-1.623,-1.342,-1.046,-0.864,-0.678
20080929,36.726,25.937,17.632,10.073,9.256,6.909,-13.627,-12.431,-9.938,-7.465,-8.046,-6.797
20080930,-5.085,-4.43,-3.165,-4.383,-2.357,-1.999,2.537,2.779,2.264,3.887,2.44,2.296
20081001,-0.281,1.098,1.386,2.125,1.575,1.429,0.116,-0.588,-0.857,-1.67,-1.458,-1.483
20081002,13.737,8.413,8.082,2.915,3.509,2.335,-5.775,-4.621,-5.109,-2.396,-3.318,-2.477
20081003,-7.786,-3.573,-2.811,-1.901,-1.883,-2.142,3.821,2.221,1.993,1.709,1.926,2.433
20081006,7.268,1.59,-0.565,-2.369,-2.717,-2.66,-3.41,-0.981,0.401,2.122,2.788,3.02
20081007,4.569,4.414,7.515,-0.145,-1.229,0.204,-2.449,-2.933,-5.574,0.134,1.295,-0.235
20081008,2.659,2.774,4.46,2.629,1.897,1.078,-1.516,-2.014,-3.739,-2.57,-2.094,-1.312
20081009,8.311,5.081,-3.097,3.041,2.563,1.9,-5.036,-3.873,2.788,-3.094,-2.922,-2.366
20081010,5.714,5.34,2.12,2.176,1.237,-0.957,-3.874,-4.549,-1.998,-2.473,-1.566,1.302
20081013,9.567,5.398,8.345,-7.321,-4.897,6.23,-7.058,-4.903,-8.154,8.61,6.357,-8.498
20081014,-1.784,-1.762,1.441,2.855,2.944,2.895,1.057,1.271,-1.161,-2.754,-3.227,-3.49
20081015,21.117,12.811,13.52,6.734,5.02,4.007,-12.264,-9.204,-11.143,-6.728,-5.7,-5.001
20081016,7.586,5.89,4.605,-1.755,-0.654,3.19,-5.315,-4.961,-4.393,2.052,0.855,-4.461
20081017,-0.147,2.421,3.49,2.991,2.9,2.975,0.102,-1.992,-3.182,-3.278,-3.595,-4.038
20081020,-12.685,-7.92,-6.835,-6.55,-3.779,-1.511,8.977,6.785,6.486,7.451,4.855,2.127
20081021,-2.011,0,-1.42,-1.143,-1.658,-1.974,1.078,0,1.136,1.156,1.951,2.566
20081022,22.106,11.122,9.188,8.336,5.943,4.023,-12.081,-8.072,-7.59,-8.635,-7.106,-5.326
20081023,-0.551,-0.624,0.847,0,0.128,-0.31,0.39,0.545,-0.82,0,-0.172,0.454
20081024,6.641,6.916,6.721,9.546,8.227,5.575,-4.589,-5.934,-6.489,-11.307,-10.988,-8.055
20081027,-5.621,-3.909,-3.457,0,0,-1.562,4.336,3.761,3.712,0,0,2.47
20081028,15.839,2.464,8.759,0,0,3.91,-12.431,-2.407,-9.508,0,0,-6.301
20081029,5.748,4.775,4.947,5.468,4.928,3.355,-3.682,-4.067,-4.593,-6.323,-6.521,-4.933
20081030,-3.387,-0.452,-0.089,-1.017,-0.065,2.286,2.372,0.413,0.089,1.259,0.092,-3.548
20081031,-5.545,1.28,-0.094,0.51,1.084,1.659,3.496,-1.139,0.089,-0.607,-1.484,-2.519
20081103,-13.085,-7.789,-6.54,-4.726,-3.725,-3.281,7.597,7.019,6.008,5.552,5.063,4.975
20081104,-0.71,1.977,-3.14,-2.672,-1.673,0.348,0.381,-1.639,2.736,3.018,2.205,-0.513
20081105,9.23,18.815,2.484,0.804,0.022,-0.492,-4.281,-12.964,-1.946,-0.845,-0.028,0.689
20081106,11.627,1.825,5.538,5.519,3.531,1.315,-6.14,-1.425,-4.78,-6.21,-4.641,-1.933
20081107,-5.595,-2.982,-1.463,-3.289,-2.291,-0.65,3.509,2.521,1.429,4.125,3.289,1.022
20081110,-3.121,-1.552,-1.189,-0.056,-0.083,-0.407,1.734,1.226,1.079,0.066,0.112,0.611
20081111,-1.578,-1.433,-0.997,0.581,0.087,-1.496,0.917,1.149,0.921,-0.693,-0.12,2.293
20081112,3.741,2.26,1.66,0,0,-0.472,-2.261,-1.847,-1.577,0,0,0.729
20081113,6.245,1.915,3.78,0,0,2.666,-4.173,-1.712,-3.906,0,0,-4.327
20081114,7.107,5.604,4.078,5.795,4.405,2.134,-4.117,-4.452,-3.816,-6.965,-6.109,-3.29
20081117,-0.508,0.944,1.025,0,0,0.635,0.334,-0.842,-1.053,0,0,-1.043
20081118,-1.718,0.186,0.234,0,0,0.504,1.25,-0.176,-0.254,0,0,-0.858
20081119,3.115,2.79,1.51,0,0,1.334,-2.233,-2.616,-1.637,0,0,-2.262
20081120,1.965,1.308,-0.375,0,0,0,-1.55,-1.342,0.443,0,0,0
20081121,-1.14,-0.644,0.135,0,0,0,0.973,0.712,-0.171,0,0,0
20081124,-2.157,-1.072,-0.521,0,0,0,1.631,1.064,0.594,0,0,0
20081125,-4.103,-1.918,-0.861,-0.104,-0.116,-0.122,2.778,1.696,0.887,0.136,0.174,0.203
20081126,-3.006,-1.82,-0.503,0.476,0.777,1.06,1.967,1.566,0.512,-0.616,-1.152,-1.74
20081128,0.283,1.174,0.977,1.599,2.036,2.235,-0.164,-0.929,-0.935,-1.974,-2.906,-3.546
20081201,20.434,11.316,8.666,4.185,2.545,1.164,-12.164,-8.965,-8.215,-5.185,-3.664,-1.869
20081202,-0.54,0.398,1.053,1.821,1.817,1.822,0.398,-0.374,-1.157,-2.539,-2.896,-3.211
20081203,-0.869,0.409,0.755,1.055,1.3,1.626,0.596,-0.362,-0.796,-1.423,-2.011,-2.774
20081204,1.787,1.648,1.792,1.589,1.74,1.262,-1.165,-1.409,-1.838,-2.101,-2.65,-2.128
20081205,-2.609,-0.458,0.046,0.534,1.121,1.737,1.799,0.414,-0.05,-0.742,-1.79,-3.055
20081208,-0.536,0.369,0.885,1.934,1.839,1.884,0.339,-0.315,-0.913,-2.591,-2.855,-3.246
20081209,-3.086,-1.316,-0.514,-0.212,-0.269,-0.655,1.854,1.077,0.51,0.276,0.407,1.103
20081210,-6.369,-3.152,-2.332,-1.123,-0.891,-0.561,3.871,2.652,2.379,1.508,1.385,0.964
20081211,-4.643,-3.948,-3.507,-3.486,-3.195,-3.404,2.641,3.158,3.451,4.547,4.844,5.733
20081212,-2.192,-1.282,-0.849,-0.355,-0.344,0.159,1.249,1.029,0.838,0.464,0.521,-0.266
20081215,-1.245,-0.607,-0.357,-0.764,-0.736,-0.74,0.699,0.479,0.348,0.988,1.105,1.234
20081216,2.766,1.098,0.885,0.566,0.67,0.367,-1.646,-0.898,-0.888,-0.741,-1.015,-0.617
20081217,-5.858,-3.388,-2.361,-2.154,-1.849,-1.596,3.14,2.541,2.189,2.661,2.658,2.546
20081218,-8.091,-7.397,-6.665,-4.666,-3.914,-3.643,4.229,5.509,6.158,5.709,5.584,5.78
20081219,-8.974,-8.501,-7.446,-5.093,-4.031,-3.207,4.488,6.109,6.652,6.134,5.679,5.027
20081222,-7.6,-6.123,-4.513,-4.31,-2.92,-2.418,3.5,4.055,3.745,4.927,3.942,3.661
20081223,-0.906,-0.742,-0.388,-1.143,-1.309,-1.481,0.414,0.488,0.321,1.288,1.76,2.245
20081224,-1.576,-0.382,-1.093,0.281,-0.157,-0.038,0.736,0.255,0.921,-0.319,0.211,0.057
20081226,-4.912,-2.832,-1.763,-0.521,-0.383,-0.32,2.246,1.88,1.469,0.59,0.513,0.481
20081229,-4.605,-1.994,-1.657,-1.21,-0.969,-0.804,2.041,1.293,1.366,1.358,1.286,1.199
20081230,-1.096,-0.809,0.864,0.255,0.444,0.465,0.49,0.532,-0.719,-0.288,-0.591,-0.693
20081231,-3.165,-2.764,-2.684,-1.59,-1.139,-0.347,1.324,1.72,2.097,1.705,1.46,0.503
20090102,2.823,-0.355,-1.345,-1.605,-0.856,-0.185,-1.107,0.21,1.012,1.673,1.07,0.261
20090105,-1.16,-0.222,-0.288,-0.776,-0.775,-1.122,0.42,0.122,0.2,0.758,0.934,1.527
20090106,-2.186,-1.142,-1.894,-0.19,-0.055,0.103,0.84,0.647,1.337,0.191,0.067,-0.14
20090107,6.765,4.793,5.588,3.283,1.822,0.287,-2.541,-2.678,-3.866,-3.183,-2.146,-0.387
20090108,-4.427,-1.017,-0.685,-0.313,-0.033,0.059,1.847,0.626,0.524,0.325,0.041,-0.083
20090109,-2.78,-2.49,-2.112,-1.673,-1.287,-1.402,1.119,1.524,1.606,1.728,1.591,1.959
20090112,1.557,1.821,1.714,1.773,1.171,0.444,-0.635,-1.137,-1.326,-1.846,-1.464,-0.631
20090113,-5.513,-2.812,-1.41,-0.666,-0.771,-0.954,2.673,1.903,1.159,0.735,1.008,1.402
20090114,2.726,2.732,2.896,1.251,1.137,0.715,-1.258,-1.811,-2.351,-1.372,-1.475,-1.041
20090115,-3.351,-2.708,-1.513,0.653,0.713,1.105,1.691,1.945,1.315,-0.753,-0.97,-1.683
20090116,-6.43,-2.569,-2.233,-1.604,-1.354,-1.258,3.177,1.812,1.919,1.864,1.855,1.929
20090120,13.009,6.147,5.61,3.463,1.857,1.656,-6.004,-4.208,-4.705,-3.928,-2.493,-2.491
20090121,-6.856,-4.253,-3.308,-2.815,-2.229,-1.822,3.896,3.415,3.162,3.523,3.236,2.937
20090122,-3.645,-2.344,-2.101,-0.993,-1.043,-0.995,1.696,1.619,1.778,1.126,1.394,1.493
20090123,-2.456,-1.709,-1.406,-0.511,-0.367,-0.329,1.149,1.205,1.193,0.593,0.5,0.501
20090126,-5.771,-4.695,-3.387,-2.575,-1.791,-1.541,2.634,3.197,2.832,2.963,2.416,2.328
20090127,-4.976,-4.316,-3.625,-2.082,-1.402,-0.752,2.217,2.824,2.937,2.281,1.828,1.117
20090128,3.596,0.275,-0.662,-0.907,-0.012,0.685,-1.505,-0.171,0.505,0.966,0.015,-0.98
20090129,4.224,-2.658,0.675,-2.017,-1.98,-1.893,-1.637,1.61,-0.478,2.044,2.431,2.642
20090130,0.57,0.192,-0.134,-0.504,-0.385,0.133,-0.241,-0.118,0.099,0.522,0.481,-0.188
20090202,-5.43,-4.193,-2.968,-2.32,-2.063,-1.677,2.426,2.822,2.285,2.488,2.666,2.463
20090203,-4.422,-1.139,-2.409,-0.871,-0.845,-0.489,1.969,0.744,1.83,0.919,1.075,0.709
20090204,-1.828,-0.106,-1.107,-0.904,-0.728,-0.548,0.754,0.063,0.809,0.911,0.893,0.766
20090205,2.066,1.745,2.117,0.864,1.304,1.514,-0.871,-1.051,-1.55,-0.872,-1.622,-2.154
20090206,8.353,5.152,4.472,3.286,3.195,1.951,-3.496,-3.112,-3.234,-3.277,-3.888,-2.721
20090209,-5.034,-2.968,-1.635,-1.157,-0.833,-0.516,2.118,1.791,1.202,1.163,1.012,0.715
20090210,8.109,3.756,4.133,-0.45,-0.523,-0.891,-3.417,-2.25,-2.972,0.45,0.633,1.231
20090211,-6.474,-4.573,-3.923,-2.019,-2.012,-1.691,3.001,2.992,3.081,2.155,2.577,2.463
20090212,-6.051,-2.933,-1.319,-1.409,-0.499,-0.93,2.616,1.816,0.992,1.437,0.615,1.324
20090213,-2.206,-2.985,-2.999,-1.867,-2.359,-1.894,0.907,1.806,2.234,1.879,2.893,2.668
20090217,8.039,1.969,1.441,-1.272,-0.928,-2.106,-3.326,-1.194,-1.058,1.29,1.134,2.943
20090218,-5.053,-2.537,-1.819,-0.448,-0.541,-0.161,2.48,1.674,1.465,0.477,0.693,0.232
20090219,-3.723,-2.648,-1.936,-1.216,-0.571,-0.885,1.776,1.73,1.54,1.293,0.729,1.274
20090220,-0.007,0.241,0.148,0.613,-0.202,-0.171,0.003,-0.157,-0.117,-0.654,0.261,0.25
20090223,4.003,3.369,3.193,0.872,-0.557,-0.805,-1.98,-2.254,-2.578,-0.957,0.734,1.191
20090224,-5.214,-4.343,-4.456,-2.876,-1.954,-2.386,2.842,3.178,3.892,3.328,2.676,3.639
20090225,-2.5,-2.12,-1.422,-0.679,-0.379,-0.317,1.164,1.358,1.105,0.717,0.479,0.454
20090226,-1.764,-1.801,-1.606,-1.969,-1.722,-1.568,0.824,1.152,1.258,2.12,2.214,2.266
20090227,-2.212,-2.532,-2.313,-2.183,-1.944,-1.882,1.049,1.641,1.825,2.349,2.499,2.725
20090302,3.408,4.533,2.983,1.695,0.531,1.197,-1.69,-2.993,-2.394,-1.843,-0.69,-1.743
20090303,-8.363,-6.854,-5.532,-4.389,-3.752,-3.427,4.661,5.048,4.855,5.137,5.16,5.248
20090304,-2.962,-3.352,-3.357,-3.103,-3.068,-2.599,1.544,2.339,2.835,3.507,4.093,3.875
20090305,2.323,1.956,1.633,0.251,-0.743,-1.017,-1.153,-1.283,-1.285,-0.268,0.94,1.439
20090306,-3.66,-1.462,-0.809,-1.36,-1.381,-1.728,1.982,1.033,0.68,1.522,1.813,2.529
20090309,-5.874,-3.801,-3.089,-2.64,-1.913,-1.399,3.097,2.665,2.575,2.914,2.478,2.012
20090310,7.665,4.224,3.116,2.689,1.653,2.21,-4.009,-2.947,-2.583,-2.95,-2.132,-3.191
20090311,-0.958,0.846,1.197,1.573,1.277,1.107,0.44,-0.529,-0.903,-1.599,-1.55,-1.496
20090312,4.801,2.965,3.192,2.498,2.106,3.161,-2.205,-1.878,-2.445,-2.58,-2.572,-4.312
20090313,1.843,2.244,2.6,2.651,2.702,2.993,-0.799,-1.361,-1.912,-2.645,-3.213,-3.973
20090316,-2.176,0.025,0.564,0.816,0.736,0.591,0.967,-0.015,-0.423,-0.831,-0.894,-0.803
20090317,-0.987,-0.104,0.143,0.201,0.161,0.336,0.453,0.066,-0.11,-0.209,-0.199,-0.462
20090318,3.546,2.498,2.711,2.171,2.206,2.427,-1.501,-1.494,-1.977,-2.166,-2.619,-3.242
20090319,3.673,5.245,4.662,3.857,3.684,3.617,-1.542,-3.102,-3.381,-3.845,-4.386,-4.811
20090320,0.008,1.67,2.829,2.419,2.163,1.64,-0.003,-1.066,-2.196,-2.546,-2.71,-2.303
20090323,20.569,9.306,5.661,4.918,4.461,4.168,-9.673,-6.236,-4.652,-5.465,-5.855,-6.071
20090324,0.322,-0.14,-0.448,-0.145,-1.599,-1.203,-0.139,0.085,0.337,0.149,1.982,1.672
20090325,-3.031,-1.992,-1.748,-1.167,-0.48,-0.702,1.345,1.25,1.352,1.226,0.6,0.986
20090326,0.126,0.91,1.346,1.438,0.972,1.301,-0.054,-0.555,-1.014,-1.483,-1.198,-1.798
20090327,-1.864,0.702,0.54,0.04,0.136,0.095,0.776,-0.416,-0.396,-0.041,-0.165,-0.129
20090330,2.825,2.327,0.862,0.76,0.443,0.833,-1.2,-1.432,-0.662,-0.794,-0.552,-1.163
20090331,-2.756,-1.561,-0.502,-0.445,-0.577,-0.206,1.274,1.035,0.413,0.491,0.751,0.301
20090401,-1.673,-0.749,-0.387,0.436,1.036,1.147,0.745,0.483,0.308,-0.47,-1.326,-1.65
20090402,8.537,5.903,4.54,4.011,3.22,3.142,-3.653,-3.691,-3.562,-4.28,-4.099,-4.479
20090403,-5.215,-2.493,-1.416,-0.817,0.328,0.611,2.271,1.565,1.104,0.869,-0.42,-0.875
20090406,-5.934,-2.926,-1.618,-1.322,-1.187,-0.729,2.421,1.767,1.22,1.384,1.49,1.03
20090407,-2.734,-2.381,-2.53,-0.754,-2.512,-2.208,1.135,1.454,1.932,0.791,3.182,3.146
20090408,-3.431,-2.61,-1.901,-0.573,-0.121,-0.386,1.414,1.604,1.468,0.61,0.153,0.552
20090409,7.884,4.536,3.411,3.503,3.233,2.891,-3.121,-2.683,-2.53,-3.669,-4.05,-4.073
20090413,-4.646,-2.846,-2.252,-1.185,-0.93,-0.427,1.78,1.628,1.621,1.197,1.132,0.587
20090414,-2.377,-2.241,-1.994,-1.564,-1.332,-1.008,0.968,1.293,1.43,1.571,1.611,1.382
20090415,-3.982,-1.366,-1.255,-0.79,-0.37,-0.38,1.632,0.792,0.906,0.8,0.452,0.527
20090416,-3.125,-0.935,-1.733,-1.16,-0.938,-0.902,1.232,0.528,1.223,1.152,1.127,1.232
20090417,-5.697,-3.174,-2.785,-2.249,-2.003,-1.807,2.125,1.729,1.899,2.178,2.351,2.412
20090420,13.815,5.637,2.386,0.365,0.185,0.104,-4.876,-2.978,-1.581,-0.345,-0.213,-0.136
20090421,-1.864,-2.941,-2.136,-1.625,0.047,0.446,0.764,1.742,1.531,1.622,-0.057,-0.613
20090422,-0.657,0.393,-0.02,0.016,0.006,0.169,0.252,-0.218,0.013,-0.015,-0.007,-0.225
20090423,-0.789,-0.69,-0.025,0.09,0.073,0.135,0.308,0.391,0.017,-0.087,-0.086,-0.182
20090424,2.054,1.906,1.759,1.034,1.129,1.25,-0.781,-1.062,-1.2,-0.998,-1.321,-1.673
20090427,-2.519,-1.981,-1.205,-0.688,-0.446,-0.219,0.945,1.108,0.82,0.661,0.519,0.292
20090428,-3.959,-2.607,-1.897,-1.172,-1.385,-1.723,1.544,1.49,1.316,1.138,1.632,2.325
20090429,-0.096,-0.332,-0.807,-0.694,-0.411,-0.173,0.037,0.187,0.554,0.669,0.48,0.231
20090430,-2.371,0.064,0.498,0.31,0.255,0.033,0.858,-0.034,-0.325,-0.291,-0.291,-0.043
20090501,-2.998,-2.222,-1.679,-0.976,-0.862,-0.942,1.08,1.203,1.11,0.924,0.987,1.23
20090504,8.319,3.307,2.128,1.977,1.226,1.504,-2.922,-1.754,-1.379,-1.839,-1.383,-1.937
20090505,-3.998,-2.516,-1.806,-0.623,-0.272,-0.197,1.36,1.286,1.131,0.552,0.294,0.245
20090506,0.813,-0.14,-0.453,-0.9,-0.978,-1.224,-0.273,0.071,0.281,0.799,1.06,1.524
20090507,1.211,1.838,0.916,-0.349,-0.72,-0.809,-0.392,-0.888,-0.548,0.302,0.761,0.979
20090508,1.555,0.17,-0.674,-0.691,-0.861,-0.781,-0.525,-0.086,0.417,0.606,0.917,0.951
20090511,-2.577,-1.558,-1.43,-1.177,-0.67,-1.047,0.813,0.741,0.839,0.986,0.685,1.236
20090512,-5.727,-3.814,-3.08,-2.177,-1.908,-1.837,1.985,1.888,1.873,1.868,1.996,2.202
20090513,3.232,0,-0.172,-0.778,-1.074,-1.249,-1.079,0,0.102,0.656,1.105,1.473
20090514,-8.341,-5.088,-4.597,-3.813,-3.168,-2.674,2.913,2.555,2.833,3.299,3.33,3.236
20090515,-0.547,1.159,1.092,0.93,0.469,0.556,0.179,-0.541,-0.633,-0.767,-0.473,-0.644
20090518,-2.324,-1.98,-2.038,-2.401,-1.317,-0.329,0.793,0.963,1.223,2.028,1.353,0.389
20090519,-5.853,-3.97,-3.439,-2.4,-2.087,-1.839,1.781,1.759,1.929,1.913,2.032,2.055
20090520,-0.818,-0.666,-1.149,-0.946,-0.752,-0.945,0.242,0.286,0.628,0.741,0.72,1.039
20090521,3.683,3.359,2.527,1.917,1.374,1.413,-1.107,-1.462,-1.388,-1.501,-1.314,-1.55
20090522,-1.558,-0.155,0.09,0.52,0.653,0.499,0.512,0.072,-0.052,-0.425,-0.649,-0.571
20090526,0.732,-1.352,-0.526,-0.629,-0.109,0.981,-0.242,0.635,0.31,0.52,0.109,-1.138
20090527,0.157,0.532,0.66,-0.408,-0.342,-0.157,-0.049,-0.234,-0.365,0.324,0.33,0.174
20090528,-0.554,1.009,1.066,0.807,1.076,0.24,0.182,-0.463,-0.613,-0.655,-1.067,-0.271
20090529,-0.154,-1.451,-0.658,-0.082,-0.035,-0.056,0.05,0.65,0.372,0.066,0.034,0.062
20090601,8.207,5.736,3.794,2.382,2.198,2.105,-2.402,-2.415,-2.047,-1.85,-2.102,-2.319
20090602,-2.384,-0.213,-0.182,-0.287,-0.008,-0.24,0.716,0.09,0.097,0.221,0.007,0.258
20090603,3.777,2.552,2.232,1.857,1.601,1.975,-1.12,-1.077,-1.19,-1.428,-1.508,-2.117
20090604,0.639,-0.234,0.232,0.618,0.31,0.948,-0.203,0.104,-0.13,-0.494,-0.301,-1.068
20090605,-3.288,-1.662,-0.709,-0.252,0.199,0.034,1.007,0.728,0.39,0.201,-0.192,-0.038
20090608,-5.376,-3.137,-2.195,-1.43,-1.271,-0.642,1.622,1.368,1.21,1.143,1.236,0.711
20090609,-5.771,-4.282,-3.21,-1.736,-1.192,-1.37,1.784,1.885,1.783,1.382,1.151,1.514
20090610,-0.717,-0.746,-0.613,-0.683,-0.647,-0.572,0.203,0.312,0.326,0.534,0.616,0.622
20090611,-2.586,-2.014,-2.131,-2.013,-1.897,-1.992,0.744,0.85,1.148,1.573,1.805,2.164
20090612,-3.928,-2.592,-1.721,-0.91,-0.723,-0.728,1.111,1.068,0.896,0.693,0.672,0.772
20090615,5.344,1.706,0.629,1.28,-0.423,0.34,-1.478,-0.691,-0.324,-0.948,0.39,-0.357
20090616,0.295,0.68,0.602,-0.596,-0.787,-0.484,-0.09,-0.298,-0.329,0.468,0.756,0.532
20090617,-6.258,-2.602,-1.826,-0.792,-0.62,-0.563,2.036,1.188,1.039,0.635,0.6,0.626
20090618,-4.329,-2.78,-1.697,-0.527,-0.295,-0.272,1.345,1.251,0.955,0.421,0.285,0.301
20090619,-6.443,-4.879,-2.824,-1.157,-0.374,0.05,1.886,2.119,1.547,0.902,0.357,-0.054
20090622,9.95,2.728,1.69,0.986,-0.257,-0.028,-2.717,-1.135,-0.896,-0.76,0.244,0.03
20090623,-3.434,-3.329,-2.353,-1.496,-0.772,-3.155,1.084,1.54,1.341,1.225,0.766,3.576
20090624,-3.525,-2.103,-1.9,-1.003,-0.983,0.567,1.088,0.946,1.061,0.81,0.967,-0.633
20090625,-0.777,-2.037,-1.167,-0.615,-0.833,0.497,0.228,0.884,0.636,0.483,0.8,-0.555
20090626,-5.384,-2.922,-1.748,-1.313,-1.324,-0.733,1.426,1.172,0.889,0.992,1.237,0.791
20090629,-3.649,-4.166,-4.051,-2.022,-1.542,-1.802,0.938,1.64,2.04,1.514,1.427,1.934
20090630,-0.09,0.755,0.549,0.143,-0.519,-0.443,0.022,-0.283,-0.267,-0.103,0.471,0.458
20090701,0.248,1.008,0.711,0.207,0.179,-0.058,-0.063,-0.392,-0.354,-0.154,-0.163,0.06
20090702,5.544,2.15,2.395,1.565,-0.736,-0.424,-1.419,-0.84,-1.201,-1.137,0.671,0.445
20090706,-3.732,-2.054,-1.95,-0.8,-0.479,-0.488,1.028,0.855,1.034,0.611,0.448,0.525
20090707,2.53,2.276,2.475,0.991,0.538,0.358,-0.722,-0.96,-1.311,-0.757,-0.503,-0.384
20090708,-0.746,0.273,0.387,0.627,0.519,0.47,0.227,-0.123,-0.217,-0.497,-0.508,-0.524
20090709,-5.876,-2.505,-1.47,-0.951,-0.559,-0.069,1.813,1.141,0.833,0.762,0.551,0.078
20090710,-5.192,-2.406,-1.497,-0.492,-0.312,-0.248,1.516,1.069,0.838,0.391,0.305,0.278
20090713,2.965,-0.787,0.721,-0.266,1.148,1.477,-0.851,0.347,-0.412,0.211,-1.127,-1.66
20090714,-3.306,-0.655,-0.521,-0.163,-0.014,-0.417,0.954,0.271,0.273,0.124,0.014,0.452
20090715,12.951,7.625,5.967,3.326,2.353,2.105,-3.568,-3.125,-3.107,-2.522,-2.192,-2.263
20090716,-2.005,-0.317,0.251,0.194,0.601,0.747,0.556,0.125,-0.128,-0.144,-0.556,-0.796
