date,factor,hump_value,mid_maturity,short_maturity,long_maturity
2022-04-01,gamma0,-0.0003952787308953383,6m,1m,12m
2022-04-04,gamma0,-0.0003952787308953383,6m,1m,12m
2022-04-05,gamma0,-0.000306476568308737,6m,1m,12m
2022-04-06,gamma0,-0.00026906802087227496,6m,1m,12m
2022-04-07,gamma0,-0.0002765397618514708,6m,1m,12m
2022-04-08,gamma0,-0.00031609354888373565,6m,1m,12m
2022-04-11,gamma0,-0.0002174988909121262,6m,1m,12m
2022-04-12,gamma0,-0.0001968863809265548,6m,1m,12m
2022-04-13,gamma0,-0.0002699671832459176,6m,1m,12m
2022-04-14,gamma0,-0.00027332368144576723,6m,1m,12m
2022-04-18,gamma0,-0.0002651653500782921,6m,1m,12m
2022-04-19,gamma0,-0.0002748906318343615,6m,1m,12m
2022-04-20,gamma0,-0.0002703566997489005,6m,1m,12m
2022-04-21,gamma0,-0.00021729372182139467,6m,1m,12m
2022-04-22,gamma0,-0.00010594379178608763,6m,1m,12m
2022-04-25,gamma0,-0.00011185437551096793,6m,1m,12m
2022-04-26,gamma0,1.9126650123118147e-05,6m,1m,12m
2022-04-27,gamma0,7.412442287934185e-06,6m,1m,12m
2022-04-28,gamma0,-6.726942550039299e-05,6m,1m,12m
2022-04-29,gamma0,7.232691717745067e-05,6m,1m,12m
2022-05-02,gamma0,4.945954723375209e-05,6m,1m,12m
2022-05-03,gamma0,-2.5007734968816005e-05,6m,1m,12m
2022-05-04,gamma0,-2.869731717008994e-06,6m,1m,12m
2022-05-05,gamma0,0.00014295496874571842,6m,1m,12m
2022-05-06,gamma0,1.876651600557934e-05,6m,1m,12m
2022-05-09,gamma0,0.00016965490921168282,6m,1m,12m
2022-05-10,gamma0,0.00010950142746366323,6m,1m,12m
2022-05-11,gamma0,0.00014316187337273128,6m,1m,12m
2022-05-12,gamma0,0.0001289926769920338,6m,1m,12m
2022-05-13,gamma0,2.0368340991592363e-05,6m,1m,12m
2022-05-16,gamma0,-3.784621808805932e-06,6m,1m,12m
2022-05-17,gamma0,-6.941856921800063e-06,6m,1m,12m
2022-05-18,gamma0,0.00010826787827692856,6m,1m,12m
2022-05-19,gamma0,5.403152390288888e-05,6m,1m,12m
2022-05-20,gamma0,1.9314012027725345e-06,6m,1m,12m
2022-05-23,gamma0,-9.589528603507172e-05,6m,1m,12m
2022-05-24,gamma0,-5.926906270980683e-05,6m,1m,12m
2022-05-25,gamma0,-4.882869891803273e-05,6m,1m,12m
2022-05-26,gamma0,-8.876289845904914e-05,6m,1m,12m
2022-05-27,gamma0,-0.00015399571541870172,6m,1m,12m
2022-05-31,gamma0,-7.605461081786409e-05,6m,1m,12m
2022-06-01,gamma0,-0.00012171545529238203,6m,1m,12m
2022-06-02,gamma0,-0.00014567174955948143,6m,1m,12m
2022-06-03,gamma0,-0.00019561618520456796,6m,1m,12m
2022-06-06,gamma0,-0.00010089411873852989,6m,1m,12m
2022-06-07,gamma0,-0.00011502782058171988,6m,1m,12m
2022-06-08,gamma0,-0.00011545191653478802,6m,1m,12m
2022-06-09,gamma0,-5.9276920709976053e-05,6m,1m,12m
2022-06-10,gamma0,-8.416338256563697e-05,6m,1m,12m
2022-06-13,gamma0,6.0417336486964e-05,6m,1m,12m
2022-06-14,gamma0,4.225249337009871e-05,6m,1m,12m
2022-06-15,gamma0,-4.9979830210430395e-05,6m,1m,12m
2022-06-16,gamma0,7.247677032577455e-06,6m,1m,12m
2022-06-17,gamma0,-0.00014608046127326826,6m,1m,12m
2022-06-21,gamma0,-0.0001389306421351125,6m,1m,12m
2022-06-22,gamma0,-0.00010793254288671259,6m,1m,12m
2022-06-23,gamma0,-7.570979804631283e-05,6m,1m,12m
2022-06-24,gamma0,-0.00012392548529291465,6m,1m,12m
2022-06-27,gamma0,-0.00010153679166062021,6m,1m,12m
2022-06-28,gamma0,-4.928985413603334e-05,6m,1m,12m
2022-06-29,gamma0,-2.208898931173101e-05,6m,1m,12m
2022-06-30,gamma0,-2.255339008400094e-05,6m,1m,12m
2022-07-01,gamma0,-0.00010701135671286111,6m,1m,12m
2022-07-05,gamma0,-7.592935275977782e-05,6m,1m,12m
2022-07-06,gamma0,-8.799461430984413e-05,6m,1m,12m
2022-07-07,gamma0,-0.00012228997467196134,6m,1m,12m
2022-07-08,gamma0,-0.00021005045318953086,6m,1m,12m
2022-07-11,gamma0,-0.00014236999072767583,6m,1m,12m
2022-07-12,gamma0,-0.0001060281551683473,6m,1m,12m
2022-07-13,gamma0,-0.0001020291322008897,6m,1m,12m
2022-07-14,gamma0,-0.0001319100638673202,6m,1m,12m
2022-07-15,gamma0,-0.00019699021318188176,6m,1m,12m
2022-07-18,gamma0,-0.00013472208473918953,6m,1m,12m
2022-07-19,gamma0,-0.00011009745549876178,6m,1m,12m
2022-07-20,gamma0,-0.00013940753043875252,6m,1m,12m
2022-07-21,gamma0,-0.00015304839071652668,6m,1m,12m
2022-07-22,gamma0,-0.0002252834586689923,6m,1m,12m
2022-07-25,gamma0,-0.00018179887552844076,6m,1m,12m
2022-07-26,gamma0,-0.00011299497872942362,6m,1m,12m
2022-07-27,gamma0,-0.0001339247843511582,6m,1m,12m
2022-07-28,gamma0,-0.00012978979950542687,6m,1m,12m
2022-07-29,gamma0,-0.00018016001918904012,6m,1m,12m
2022-08-01,gamma0,-0.0001048241325692953,6m,1m,12m
2022-08-02,gamma0,6.689815664610673e-07,6m,1m,12m
2022-08-03,gamma0,-4.4092617535817306e-05,6m,1m,12m
2022-08-04,gamma0,-7.999351335800781e-05,6m,1m,12m
2022-08-05,gamma0,-0.00015369974132848951,6m,1m,12m
2022-08-08,gamma0,-0.0001783104468995857,6m,1m,12m
2022-08-09,gamma0,-0.00016888193519379893,6m,1m,12m
2022-08-10,gamma0,-0.00020603451122761578,6m,1m,12m
2022-08-11,gamma0,-0.00020461323844591303,6m,1m,12m
2022-08-12,gamma0,-0.0002625630933670173,6m,1m,12m
2022-08-15,gamma0,-0.00018443638817774047,6m,1m,12m
2022-08-16,gamma0,-0.0001582135829743872,6m,1m,12m
2022-08-17,gamma0,-0.0001653661229694963,6m,1m,12m
2022-08-18,gamma0,-0.00018910913993266248,6m,1m,12m
2022-08-19,gamma0,-0.00025607069973997083,6m,1m,12m
2022-08-22,gamma0,-0.0001517574561103211,6m,1m,12m
2022-08-23,gamma0,-0.0001270306728751934,6m,1m,12m
2022-08-24,gamma0,-0.00012554781175173898,6m,1m,12m
2022-08-25,gamma0,-0.00013801031310439906,6m,1m,12m
2022-08-26,gamma0,-7.671774908825035e-05,6m,1m,12m
2022-08-29,gamma0,-1.464805603583567e-05,6m,1m,12m
2022-08-30,gamma0,-1.4430652507373717e-05,6m,1m,12m
2022-08-31,gamma0,-5.514031924935213e-07,6m,1m,12m
2022-09-01,gamma0,-1.2290673995323334e-05,6m,1m,12m
2022-09-02,gamma0,-6.233044482712897e-05,6m,1m,12m
2022-09-06,gamma0,4.5027094968792813e-05,6m,1m,12m
2022-09-07,gamma0,7.863501860036573e-06,6m,1m,12m
2022-09-08,gamma0,-3.5707780415888775e-05,6m,1m,12m
2022-09-09,gamma0,-9.377712099818857e-05,6m,1m,12m
2022-09-12,gamma0,-5.2580297095018415e-05,6m,1m,12m
2022-09-13,gamma0,-1.989533831509275e-05,6m,1m,12m
2022-09-14,gamma0,-2.0525094545679558e-05,6m,1m,12m
2022-09-15,gamma0,-2.6982462306553743e-05,6m,1m,12m
2022-09-16,gamma0,-7.819811531924264e-05,6m,1m,12m
2022-09-19,gamma0,-2.7756223478784662e-05,6m,1m,12m
2022-09-20,gamma0,4.6767437986305306e-05,6m,1m,12m
2022-09-21,gamma0,6.497655774816616e-05,6m,1m,12m
2022-09-22,gamma0,1.7718983752879924e-05,6m,1m,12m
2022-09-23,gamma0,4.499240986960529e-05,6m,1m,12m
2022-09-26,gamma0,8.292650558702842e-05,6m,1m,12m
2022-09-27,gamma0,0.0001005750863238507,6m,1m,12m
2022-09-28,gamma0,3.35362132814578e-05,6m,1m,12m
2022-09-29,gamma0,5.747720729714517e-05,6m,1m,12m
2022-09-30,gamma0,4.0708459867682e-05,6m,1m,12m
2022-10-03,gamma0,-3.095325883390853e-06,6m,1m,12m
2022-10-04,gamma0,-8.00776800861423e-06,6m,1m,12m
2022-10-05,gamma0,-2.272369558759282e-05,6m,1m,12m
2022-10-06,gamma0,1.3228301647614293e-05,6m,1m,12m
2022-10-07,gamma0,-1.7477069748816784e-05,6m,1m,12m
2022-10-10,gamma0,2.2072851144012206e-05,6m,1m,12m
2022-10-11,gamma0,9.141632596459282e-05,6m,1m,12m
2022-10-12,gamma0,0.00010618189896005813,6m,1m,12m
2022-10-13,gamma0,7.56999007927433e-05,6m,1m,12m
2022-10-14,gamma0,3.3233208251639686e-05,6m,1m,12m
2022-10-17,gamma0,3.3944672140501784e-05,6m,1m,12m
2022-10-18,gamma0,2.2313324028523185e-05,6m,1m,12m
2022-10-19,gamma0,7.320651404137537e-05,6m,1m,12m
2022-10-20,gamma0,1.8571958118137612e-05,6m,1m,12m
2022-10-21,gamma0,1.2623383705843457e-05,6m,1m,12m
2022-10-24,gamma0,4.6178020154148774e-05,6m,1m,12m
2022-10-25,gamma0,2.7270131947730697e-06,6m,1m,12m
2022-10-26,gamma0,-3.925677766203907e-05,6m,1m,12m
2022-10-27,gamma0,-3.6517389635439327e-05,6m,1m,12m
2022-10-28,gamma0,-3.3986004607264585e-05,6m,1m,12m
2022-10-31,gamma0,-3.66074465436347e-05,6m,1m,12m
2022-11-01,gamma0,-2.684685673534822e-05,6m,1m,12m
2022-11-02,gamma0,-5.201947728433687e-05,6m,1m,12m
2022-11-03,gamma0,-4.389028064693623e-05,6m,1m,12m
2022-11-04,gamma0,-6.74968147939818e-05,6m,1m,12m
2022-11-07,gamma0,-9.220439336759651e-05,6m,1m,12m
2022-11-08,gamma0,-5.500650282992897e-05,6m,1m,12m
2022-11-09,gamma0,-6.593833985321417e-05,6m,1m,12m
2022-11-10,gamma0,-0.00012813295243386475,6m,1m,12m
2022-11-11,gamma0,-0.00017199584664741224,6m,1m,12m
2022-11-14,gamma0,-9.22262733178572e-05,6m,1m,12m
2022-11-15,gamma0,-6.769206571762008e-05,6m,1m,12m
2022-11-16,gamma0,-3.905672985265698e-05,6m,1m,12m
2022-11-17,gamma0,-8.81589137461319e-05,6m,1m,12m
2022-11-18,gamma0,-0.00014007334766277213,6m,1m,12m
2022-11-21,gamma0,-0.0001743967792011146,6m,1m,12m
2022-11-22,gamma0,-0.0001737325639604481,6m,1m,12m
2022-11-23,gamma0,-0.0001945501088493874,6m,1m,12m
2022-11-25,gamma0,-0.00022126908705036194,6m,1m,12m
2022-11-28,gamma0,-0.00020754343857632017,6m,1m,12m
2022-11-29,gamma0,-0.00018518618511753995,6m,1m,12m
2022-11-30,gamma0,-0.00015718094934068366,6m,1m,12m
2022-12-01,gamma0,-0.00017335484872835888,6m,1m,12m
2022-12-02,gamma0,-0.0002485685039615341,6m,1m,12m
2022-12-05,gamma0,-0.00022406716862042317,6m,1m,12m
2022-12-06,gamma0,-0.00011538829897315766,6m,1m,12m
2022-12-07,gamma0,-8.702010511348225e-05,6m,1m,12m
2022-12-08,gamma0,-0.00011264593741761025,6m,1m,12m
2022-12-09,gamma0,-0.00013534868727383992,6m,1m,12m
2022-12-12,gamma0,-5.434827440925598e-05,6m,1m,12m
2022-12-13,gamma0,-7.62620426565252e-05,6m,1m,12m
2022-12-14,gamma0,-0.00014726162386322357,6m,1m,12m
2022-12-15,gamma0,-0.00013932765250418227,6m,1m,12m
2022-12-16,gamma0,-0.00019136700103797655,6m,1m,12m
2022-12-19,gamma0,-0.00016607864479933893,6m,1m,12m
2022-12-20,gamma0,-0.0001837140310239089,6m,1m,12m
2022-12-21,gamma0,-0.00017341363651455984,6m,1m,12m
2022-12-22,gamma0,-0.00014342112259539049,6m,1m,12m
2022-12-23,gamma0,-0.00018672965639013098,6m,1m,12m
2022-12-27,gamma0,-0.00016319981499731775,6m,1m,12m
2022-12-28,gamma0,-0.00012974283027404634,6m,1m,12m
2022-12-29,gamma0,-0.00015730544497403055,6m,1m,12m
2022-12-30,gamma0,-0.0001863243301587957,6m,1m,12m
2023-01-03,gamma0,-0.00010846281732956905,6m,1m,12m
2023-01-04,gamma0,-9.128218936859349e-05,6m,1m,12m
2023-01-05,gamma0,-8.668342156448464e-05,6m,1m,12m
2023-01-06,gamma0,-0.00011929642584924701,6m,1m,12m
2023-01-09,gamma0,-8.447942833723903e-05,6m,1m,12m
2023-01-10,gamma0,-0.00010530993254837837,6m,1m,12m
2023-01-11,gamma0,-7.562419848229701e-05,6m,1m,12m
2023-01-12,gamma0,-0.0001635625252435997,6m,1m,12m
2023-01-13,gamma0,-0.00019503661742094385,6m,1m,12m
2023-01-17,gamma0,-0.00010381217742494255,6m,1m,12m
2023-01-18,gamma0,-8.548536780766707e-05,6m,1m,12m
2023-01-19,gamma0,-7.017167889943647e-05,6m,1m,12m
2023-01-20,gamma0,-6.906085477714633e-05,6m,1m,12m
2023-01-23,gamma0,-7.83508728757415e-05,6m,1m,12m
2023-01-24,gamma0,-5.799665397443803e-05,6m,1m,12m
2023-01-25,gamma0,-4.403479006861721e-05,6m,1m,12m
2023-01-26,gamma0,-3.792654067608588e-05,6m,1m,12m
2023-01-27,gamma0,-7.360125626820147e-05,6m,1m,12m
2023-01-30,gamma0,-1.2968668159502778e-05,6m,1m,12m
2023-01-31,gamma0,-2.5884159920563145e-05,6m,1m,12m
2023-02-01,gamma0,5.182329258958803e-05,6m,1m,12m
2023-02-02,gamma0,3.863873625349127e-05,6m,1m,12m
2023-02-03,gamma0,-1.0503406451987048e-05,6m,1m,12m
2023-02-06,gamma0,-4.022786384185628e-05,6m,1m,12m
2023-02-07,gamma0,-7.441234194146163e-05,6m,1m,12m
2023-02-08,gamma0,-1.952493877595629e-05,6m,1m,12m
2023-02-09,gamma0,-2.0956931754882475e-05,6m,1m,12m
2023-02-10,gamma0,-5.321365996045163e-05,6m,1m,12m
2023-02-13,gamma0,3.55349492760906e-07,6m,1m,12m
2023-02-14,gamma0,-7.038268610897887e-05,6m,1m,12m
2023-02-15,gamma0,-5.624097882172913e-05,6m,1m,12m
2023-02-16,gamma0,-5.353464737322205e-05,6m,1m,12m
2023-02-17,gamma0,-9.734823173369846e-05,6m,1m,12m
2023-02-21,gamma0,2.34665815642555e-05,6m,1m,12m
2023-02-22,gamma0,2.431836333747692e-05,6m,1m,12m
2023-02-23,gamma0,-8.965114659290187e-06,6m,1m,12m
2023-02-24,gamma0,-3.5022207289431406e-05,6m,1m,12m
2023-02-27,gamma0,-4.107392245544825e-05,6m,1m,12m
2023-02-28,gamma0,-3.69195751146436e-05,6m,1m,12m
2023-03-01,gamma0,5.756406660847637e-05,6m,1m,12m
2023-03-02,gamma0,1.2334655931197e-05,6m,1m,12m
2023-03-03,gamma0,-1.5291703421444112e-05,6m,1m,12m
2023-03-06,gamma0,6.186744113602683e-06,6m,1m,12m
2023-03-07,gamma0,1.0668158604375937e-05,6m,1m,12m
2023-03-08,gamma0,-7.763926375868119e-08,6m,1m,12m
2023-03-09,gamma0,4.634056407645353e-05,6m,1m,12m
2023-03-10,gamma0,4.23289450715825e-05,6m,1m,12m
2023-03-13,gamma0,0.00011932793943039573,6m,1m,12m
2023-03-14,gamma0,1.7151151628204193e-05,6m,1m,12m
2023-03-15,gamma0,2.3083683588487644e-05,6m,1m,12m
2023-03-16,gamma0,-5.246299262938416e-05,6m,1m,12m
2023-03-17,gamma0,-4.299791201183904e-05,6m,1m,12m
2023-03-20,gamma0,-4.092922486984504e-05,6m,1m,12m
2023-03-21,gamma0,2.374442578504696e-06,6m,1m,12m
2023-03-22,gamma0,2.940227687649795e-06,6m,1m,12m
2023-03-23,gamma0,-2.6097225174288274e-05,6m,1m,12m
2023-03-24,gamma0,-6.938051661818282e-05,6m,1m,12m
2023-03-27,gamma0,-0.00010691700285838491,6m,1m,12m
2023-03-28,gamma0,-0.00012278388581562935,6m,1m,12m
2023-03-29,gamma0,-8.933381131462867e-05,6m,1m,12m
2023-03-30,gamma0,-0.00011961816238685046,6m,1m,12m
2023-03-31,gamma0,-0.00015590520268567135,6m,1m,12m
2023-04-03,gamma0,-0.00012866100224802183,6m,1m,12m
2023-04-04,gamma0,-0.00011796427657675438,6m,1m,12m
2023-04-05,gamma0,-0.0001237266096854299,6m,1m,12m
2023-04-06,gamma0,-0.00014717917991455168,6m,1m,12m
2023-04-10,gamma0,-0.00013231676838408918,6m,1m,12m
2023-04-11,gamma0,-0.00011530942081853635,6m,1m,12m
2023-04-12,gamma0,-0.00010707435947771893,6m,1m,12m
2023-04-13,gamma0,-0.00017005018229476315,6m,1m,12m
2023-04-14,gamma0,-0.00019867911621131756,6m,1m,12m
2023-04-17,gamma0,-0.0002063295902159106,6m,1m,12m
2023-04-18,gamma0,-0.00021307003577635382,6m,1m,12m
2023-04-19,gamma0,-0.00018175919014082158,6m,1m,12m
2023-04-20,gamma0,-0.00019902934175287793,6m,1m,12m
2023-04-21,gamma0,-0.0002497476076483491,6m,1m,12m
2023-04-24,gamma0,-0.0002367553561676728,6m,1m,12m
2023-04-25,gamma0,-0.00014720984441399967,6m,1m,12m
2023-04-26,gamma0,-0.00016248343773988242,6m,1m,12m
2023-04-27,gamma0,-0.0002013961473318254,6m,1m,12m
2023-04-28,gamma0,-0.00024729590832802567,6m,1m,12m
2023-05-01,gamma0,-7.720446249437915e-05,6m,1m,12m
2023-05-02,gamma0,-0.00010470343655418645,6m,1m,12m
2023-05-03,gamma0,-0.0001438542059186162,6m,1m,12m
2023-05-04,gamma0,-0.00011538673781241102,6m,1m,12m
2023-05-05,gamma0,-0.0002139726488909142,6m,1m,12m
2023-05-08,gamma0,-0.00020930612594815835,6m,1m,12m
2023-05-09,gamma0,-0.00019741917364441775,6m,1m,12m
2023-05-10,gamma0,-0.00021181019663199838,6m,1m,12m
2023-05-11,gamma0,-0.00022572173939266617,6m,1m,12m
2023-05-12,gamma0,-0.0002610989851433226,6m,1m,12m
2023-05-15,gamma0,-0.00020794554222778968,6m,1m,12m
2023-05-16,gamma0,-0.0001865883069526033,6m,1m,12m
2023-05-17,gamma0,-0.00013509975051889856,6m,1m,12m
2023-05-18,gamma0,-0.00015950541692454033,6m,1m,12m
2023-05-19,gamma0,-0.00019197378364776366,6m,1m,12m
2023-05-22,gamma0,-0.0002327978771129018,6m,1m,12m
2023-05-23,gamma0,-0.0001654721256938113,6m,1m,12m
2023-05-24,gamma0,-8.013325454237034e-05,6m,1m,12m
2023-05-25,gamma0,-0.00012588526740907297,6m,1m,12m
2023-05-26,gamma0,-0.00019296422960839234,6m,1m,12m
2023-05-30,gamma0,-0.00018546397418017028,6m,1m,12m
2023-05-31,gamma0,-0.00013019606339915714,6m,1m,12m
2023-06-01,gamma0,-0.00020697651714448922,6m,1m,12m
2023-06-02,gamma0,-0.00010401332634213289,6m,1m,12m
2023-06-05,gamma0,-0.00013237700754701578,6m,1m,12m
2023-06-06,gamma0,-0.0001240911637321606,6m,1m,12m
2023-06-07,gamma0,-0.00011531008800218561,6m,1m,12m
2023-06-08,gamma0,-0.00017236521868262426,6m,1m,12m
2023-06-09,gamma0,-0.00020581719019742894,6m,1m,12m
2023-06-12,gamma0,-0.0001946950685545924,6m,1m,12m
2023-06-13,gamma0,-0.00021673032402840883,6m,1m,12m
2023-06-14,gamma0,-0.00020910555033893513,6m,1m,12m
2023-06-15,gamma0,-0.0002097230534689933,6m,1m,12m
2023-06-16,gamma0,-0.00026854033421613025,6m,1m,12m
2023-06-20,gamma0,-0.0002035176177401951,6m,1m,12m
2023-06-21,gamma0,-0.00012028762711133965,6m,1m,12m
2023-06-22,gamma0,-0.0001621429353055903,6m,1m,12m
2023-06-23,gamma0,-0.0001894307669998725,6m,1m,12m
2023-06-26,gamma0,-0.0001603930791222662,6m,1m,12m
2023-06-27,gamma0,-0.00014243403150955157,6m,1m,12m
2023-06-28,gamma0,-0.00011110593894641593,6m,1m,12m
2023-06-29,gamma0,-0.00011666405871304729,6m,1m,12m
2023-06-30,gamma0,-0.00011083692840567793,6m,1m,12m
2023-07-03,gamma0,-0.00011909074115411336,6m,1m,12m
2023-07-05,gamma0,-8.295305874309955e-05,6m,1m,12m
2023-07-06,gamma0,-6.189122247602844e-05,6m,1m,12m
2023-07-07,gamma0,-9.480025000719577e-05,6m,1m,12m
2023-07-10,gamma0,-7.680225814951134e-05,6m,1m,12m
2023-07-11,gamma0,-7.934182898001041e-05,6m,1m,12m
2023-07-12,gamma0,-9.075981538038087e-05,6m,1m,12m
2023-07-13,gamma0,-7.459050517859771e-05,6m,1m,12m
2023-07-14,gamma0,-9.001653585606766e-05,6m,1m,12m
2023-07-17,gamma0,-6.162874769538197e-05,6m,1m,12m
2023-07-18,gamma0,-0.00010274848152680497,6m,1m,12m
2023-07-19,gamma0,-3.6316003324349974e-05,6m,1m,12m
2023-07-20,gamma0,-7.468455255243464e-05,6m,1m,12m
2023-07-21,gamma0,-0.00012393955294630414,6m,1m,12m
2023-07-24,gamma0,-0.00011927679247372857,6m,1m,12m
2023-07-25,gamma0,-8.906170654058489e-05,6m,1m,12m
2023-07-26,gamma0,-5.66975336162634e-05,6m,1m,12m
2023-07-27,gamma0,-5.560146546173952e-05,6m,1m,12m
2023-07-28,gamma0,-8.415272329386003e-05,6m,1m,12m
2023-07-31,gamma0,-6.704183774073695e-05,6m,1m,12m
2023-08-01,gamma0,-1.9472029977691857e-05,6m,1m,12m
2023-08-02,gamma0,1.3237519365903077e-05,6m,1m,12m
2023-08-03,gamma0,3.0146332646786533e-05,6m,1m,12m
2023-08-04,gamma0,7.701409802389085e-06,6m,1m,12m
2023-08-07,gamma0,-3.849228694213182e-05,6m,1m,12m
2023-08-08,gamma0,-6.208273340885431e-05,6m,1m,12m
2023-08-09,gamma0,-4.085342528422142e-06,6m,1m,12m
2023-08-10,gamma0,-3.5364435117387944e-05,6m,1m,12m
2023-08-11,gamma0,-7.653267687136837e-05,6m,1m,12m
2023-08-14,gamma0,-6.383321931602774e-05,6m,1m,12m
2023-08-15,gamma0,-6.352961162967739e-05,6m,1m,12m
2023-08-16,gamma0,1.2696134029200216e-05,6m,1m,12m
2023-08-17,gamma0,-1.4082864746143817e-05,6m,1m,12m
2023-08-18,gamma0,-9.026130432948504e-05,6m,1m,12m
2023-08-21,gamma0,-8.316203321483584e-05,6m,1m,12m
2023-08-22,gamma0,-6.574910632916147e-05,6m,1m,12m
2023-08-23,gamma0,-7.550755427831172e-05,6m,1m,12m
2023-08-24,gamma0,-4.262500516104196e-05,6m,1m,12m
2023-08-25,gamma0,-9.269285037264246e-05,6m,1m,12m
2023-08-28,gamma0,-5.312713751046178e-05,6m,1m,12m
2023-08-29,gamma0,-9.712108235672927e-05,6m,1m,12m
2023-08-30,gamma0,-1.706388742279738e-05,6m,1m,12m
2023-08-31,gamma0,-6.650794538985492e-05,6m,1m,12m
2023-09-01,gamma0,3.3457856571308324e-05,6m,1m,12m
2023-09-05,gamma0,6.817202627820365e-06,6m,1m,12m
2023-09-06,gamma0,-5.199119282615321e-05,6m,1m,12m
2023-09-07,gamma0,-7.163383509072462e-05,6m,1m,12m
2023-09-08,gamma0,-0.00010859387130293357,6m,1m,12m
2023-09-11,gamma0,-9.312804167992849e-05,6m,1m,12m
2023-09-12,gamma0,-9.636765549107339e-05,6m,1m,12m
2023-09-13,gamma0,-0.00011453701967656587,6m,1m,12m
2023-09-14,gamma0,-0.00015677947066352563,6m,1m,12m
2023-09-15,gamma0,-0.00016683330453496806,6m,1m,12m
2023-09-18,gamma0,-0.0001291858511805157,6m,1m,12m
2023-09-19,gamma0,-8.856763864440184e-05,6m,1m,12m
2023-09-20,gamma0,8.55155376476929e-06,6m,1m,12m
2023-09-21,gamma0,1.2212025103340357e-05,6m,1m,12m
2023-09-22,gamma0,-2.284744166413191e-05,6m,1m,12m
2023-09-25,gamma0,-5.805973307155253e-05,6m,1m,12m
2023-09-26,gamma0,8.857318994670536e-07,6m,1m,12m
2023-09-27,gamma0,-1.4783669837898883e-05,6m,1m,12m
2023-09-28,gamma0,-6.062796179864786e-05,6m,1m,12m
2023-09-29,gamma0,-7.015600326362555e-05,6m,1m,12m
2023-10-02,gamma0,-5.2968611236028546e-05,6m,1m,12m
2023-10-03,gamma0,1.795214730845566e-06,6m,1m,12m
2023-10-04,gamma0,-1.9617663181262265e-05,6m,1m,12m
2023-10-05,gamma0,-2.2400287015119363e-05,6m,1m,12m
2023-10-06,gamma0,-4.4532158749943536e-05,6m,1m,12m
2023-10-09,gamma0,-3.844932206009831e-05,6m,1m,12m
2023-10-10,gamma0,-7.715871444607875e-05,6m,1m,12m
2023-10-11,gamma0,-7.965951309726592e-05,6m,1m,12m
2023-10-12,gamma0,-7.470614990859225e-05,6m,1m,12m
2023-10-13,gamma0,-5.4087464288067626e-05,6m,1m,12m
2023-10-16,gamma0,-9.789434504123485e-05,6m,1m,12m
2023-10-17,gamma0,-7.837244834316671e-05,6m,1m,12m
2023-10-18,gamma0,1.1654708951756513e-05,6m,1m,12m
2023-10-19,gamma0,-1.3053261779912223e-05,6m,1m,12m
2023-10-20,gamma0,-1.4610768522874128e-05,6m,1m,12m
2023-10-23,gamma0,-1.965799327993666e-07,6m,1m,12m
2023-10-24,gamma0,-1.59700955274342e-05,6m,1m,12m
2023-10-25,gamma0,9.980651552529141e-06,6m,1m,12m
2023-10-26,gamma0,1.9685716848061243e-05,6m,1m,12m
2023-10-27,gamma0,-9.678199272783031e-06,6m,1m,12m
2023-10-30,gamma0,-1.096047673325511e-05,6m,1m,12m
2023-10-31,gamma0,-2.772223607906842e-06,6m,1m,12m
2023-11-01,gamma0,-3.362547136601418e-05,6m,1m,12m
2023-11-02,gamma0,-0.00011179004848669991,6m,1m,12m
2023-11-03,gamma0,-8.540343113044106e-05,6m,1m,12m
2023-11-06,gamma0,-7.094615176575694e-05,6m,1m,12m
2023-11-07,gamma0,-7.504822026796605e-05,6m,1m,12m
2023-11-08,gamma0,-6.308877037572493e-05,6m,1m,12m
2023-11-09,gamma0,-8.393603252212138e-05,6m,1m,12m
2023-11-10,gamma0,-0.00010347603030170763,6m,1m,12m
2023-11-13,gamma0,-7.052259706390082e-05,6m,1m,12m
2023-11-14,gamma0,-5.301699800667259e-05,6m,1m,12m
2023-11-15,gamma0,3.7126114078017415e-05,6m,1m,12m
2023-11-16,gamma0,-3.142405164229853e-05,6m,1m,12m
2023-11-17,gamma0,-7.12920979512567e-05,6m,1m,12m
2023-11-20,gamma0,-0.00010283466232609631,6m,1m,12m
2023-11-21,gamma0,-0.00011432659156409971,6m,1m,12m
2023-11-22,gamma0,-7.682918893956204e-05,6m,1m,12m
2023-11-24,gamma0,-9.539320223225092e-05,6m,1m,12m
2023-11-27,gamma0,-0.00012364950630072802,6m,1m,12m
2023-11-28,gamma0,-0.00013774300996706316,6m,1m,12m
2023-11-29,gamma0,-1.4874125547915807e-05,6m,1m,12m
2023-11-30,gamma0,-5.1607400100746624e-05,6m,1m,12m
2023-12-01,gamma0,-9.092124180205577e-05,6m,1m,12m
2023-12-04,gamma0,-8.154188298914838e-05,6m,1m,12m
2023-12-05,gamma0,-6.79083730953846e-05,6m,1m,12m
2023-12-06,gamma0,-4.177600158670466e-05,6m,1m,12m
2023-12-07,gamma0,-4.2262267976376545e-05,6m,1m,12m
2023-12-08,gamma0,-8.021936715062476e-05,6m,1m,12m
2023-12-11,gamma0,-9.487892278813321e-05,6m,1m,12m
2023-12-12,gamma0,-0.00011795239389401709,6m,1m,12m
2023-12-13,gamma0,-9.073177854250874e-05,6m,1m,12m
2023-12-14,gamma0,-9.923303602448686e-05,6m,1m,12m
