year-to-month,approx.1m,approx.2m,approx.3m,approx.6m,approx.12m
2022-09,0.0273579624432151,0.030690723247361044,0.03572336024053906,0.04037516901727424,0.042997388328557484
2022-10,0.031777874440063185,0.03680934319994585,0.04151607905542789,0.04485456876911932,0.04726433047259254
2022-11,0.0406646360561762,0.046190832619318715,0.046219668863483915,0.048200241788771886,0.04941384843054868
2022-12,0.04619490488979133,0.04692997343353577,0.04812134958093463,0.04923918695498606,0.04958152214625283
2023-01,0.04361447063615441,0.04647108348365453,0.047524929560290724,0.048778063627436107,0.04909634335925954
2023-02,0.04630822491353283,0.0483516753250566,0.048637849964075615,0.0503110433080914,0.05143103055599163
2023-03,0.049354842322094104,0.05040133448774911,0.04998663997120154,0.04979409352762453,0.04823461587342081
2023-04,0.05137953358845084,0.052073771086944824,0.051302638421987554,0.05092327858906366,0.04898893608801926
2023-05,0.053048249481009155,0.053188628188389736,0.052585081053295,0.05190968762661932,0.04947881553814855
2023-06,0.05157346345389363,0.053901887041892055,0.05444522087105519,0.05483512995319863,0.053941546617151635
2023-07,0.0555556866646057,0.05638407182507761,0.05596897686699676,0.056365060745486056,0.05528745035909462
2023-08,0.057876067577735835,0.05756263261362844,0.05736898435414495,0.057550527266688994,0.05625771144223151
2023-09,0.05403706178933523,0.05576962800218166,0.05718807456810074,0.05749112399535104,0.056561918968430325
2023-10,0.05557041266923185,0.05785014337177084,0.05779860729685623,0.057210914975498794,0.055943665938443195
2023-11,0.055402957774399304,0.05808487724532939,0.05723197776023331,0.05616113880365936,0.05456266212131555
2023-12,0.0562441114963079,0.057083077259189305,0.056910780049994,0.05498646134253134,0.05180485503520861
2024-01,0.05734177561458249,0.0576548666910552,0.055787908447751305,0.0539079282879104,0.04999005927933474
2024-02,0.05581003477150046,0.05767411429279515,0.05626800938971844,0.054536640932645576,0.051947718722879094
2024-03,0.05723581972536577,0.057195635819749846,0.05643473791771893,0.05471701130876413,0.05244043361471393
2024-04,0.0574850213650569,0.05744543895166366,0.056835943511799714,0.05542963438454796,0.054154551528939554
2024-05,0.05824775379552103,0.058723085314757416,0.0574764082123137,0.055937343415423696,0.054361946798602526
2024-06,0.05567021730199568,0.0589021947972671,0.057633199465556985,0.05635272335035031,0.05414678526183334
2024-07,0.054954511766239666,0.05714633010589033,0.05616897391938147,0.054346303915015236,0.0514577148197032
2024-08,0.05579430691136612,0.05633549117725994,0.05359185213350247,0.05039120764406253,0.04610123211651472
2024-09,0.05350811135881207,0.05395589577780447,0.05170644273628428,0.04734487616850577,0.042568803802316604
2024-10,0.04886108589765567,0.05153346056189565,0.050478508273502545,0.04719497552607758,0.044432429280225234
2024-11,0.051513542739301296,0.0527473160803353,0.050959272155523254,0.04866869656286326,0.04653288918329869
2024-12,0.05206464329682696,0.052602098383791644,0.05110137967657187,0.04860420886276533,0.04660002661761657
2025-01,0.04474454808622592,0.046601101738405856,0.04657945945546323,0.0457470909794971,0.04538618028388293
2025-02,0.04663812839748638,0.04757751871130445,0.04649522896464868,0.0457325639456161,0.04538134620952698
2025-03,0.04587120466971559,0.04654947365770251,0.04553086296284615,0.044514149648660226,0.04370457395218334
2025-04,0.04311326720805613,0.04541153065303291,0.044831110753456076,0.043174233684237395,0.04158285984618739
2025-05,0.041298723955560765,0.045580627458187424,0.045188338405121264,0.04448889962458598,0.04301438721900987
2025-06,0.04367831264372063,0.044703548902502194,0.04440129495757131,0.043940174703740766,0.04292520687192545
2025-07,0.0485278545511225,0.04774046784365951,0.046215330250878345,0.044542017337768317,0.04276511432431568
