date,factor,long_maturity,short_maturity,spread,spread_label
2011-05-24,gamma2,12m,1m,-0.002676026082536717,gamma2__12m__1m
2011-05-24,gamma2,12m,6m,-0.0005735298336928264,gamma2__12m__6m
2011-05-25,gamma2,6m,1m,-0.002108575039744153,gamma2__6m__1m
2011-05-25,gamma2,12m,1m,-0.0027145252087254577,gamma2__12m__1m
2011-05-25,gamma2,12m,6m,-0.0006059501689813047,gamma2__12m__6m
2011-05-26,gamma2,6m,1m,-0.001695673700787447,gamma2__6m__1m
2011-05-26,gamma2,12m,1m,-0.002735492430866006,gamma2__12m__1m
2011-05-26,gamma2,12m,6m,-0.0010398187300785589,gamma2__12m__6m
2011-05-27,gamma2,6m,1m,-0.0016883174208519032,gamma2__6m__1m
2011-05-27,gamma2,12m,1m,-0.0022458321790247825,gamma2__12m__1m
2011-05-27,gamma2,12m,6m,-0.0005575147581728795,gamma2__12m__6m
2011-05-31,gamma2,6m,1m,-0.0019578921599278337,gamma2__6m__1m
2011-05-31,gamma2,12m,1m,-0.002944743131366394,gamma2__12m__1m
2011-05-31,gamma2,12m,6m,-0.00098685097143856,gamma2__12m__6m
2011-06-01,gamma2,6m,1m,-0.0017239085375112726,gamma2__6m__1m
2011-06-01,gamma2,12m,1m,-0.0036523284986328015,gamma2__12m__1m
2011-06-01,gamma2,12m,6m,-0.0019284199611215287,gamma2__12m__6m
2011-06-02,gamma2,6m,1m,-0.0014249410207838572,gamma2__6m__1m
2011-06-02,gamma2,12m,1m,-0.003545158926354849,gamma2__12m__1m
2011-06-02,gamma2,12m,6m,-0.0021202179055709917,gamma2__12m__6m
2011-06-03,gamma2,6m,1m,-0.0024494027199105416,gamma2__6m__1m
2011-06-03,gamma2,12m,1m,-0.003425747398301101,gamma2__12m__1m
2011-06-03,gamma2,12m,6m,-0.00097634467839056,gamma2__12m__6m
2011-06-06,gamma2,6m,1m,-0.003763887734266533,gamma2__6m__1m
2011-06-06,gamma2,12m,1m,-0.0007797965043272008,gamma2__12m__1m
2011-06-06,gamma2,12m,6m,0.0029840912299393322,gamma2__12m__6m
2011-06-07,gamma2,6m,1m,-0.0026144764867840936,gamma2__6m__1m
2011-06-07,gamma2,12m,1m,-0.001472066136232636,gamma2__12m__1m
2011-06-07,gamma2,12m,6m,0.0011424103505514576,gamma2__12m__6m
2011-06-08,gamma2,6m,1m,-0.005320657900950431,gamma2__6m__1m
2011-06-08,gamma2,12m,1m,-0.004957093260903378,gamma2__12m__1m
2011-06-08,gamma2,12m,6m,0.00036356464004705293,gamma2__12m__6m
2011-06-09,gamma2,6m,1m,-0.0024317067041463667,gamma2__6m__1m
2011-06-09,gamma2,12m,1m,-0.003667604046607936,gamma2__12m__1m
2011-06-09,gamma2,12m,6m,-0.001235897342461569,gamma2__12m__6m
2011-06-10,gamma2,6m,1m,-0.0036999523969470224,gamma2__6m__1m
2011-06-10,gamma2,12m,1m,-0.004890510102801951,gamma2__12m__1m
2011-06-10,gamma2,12m,6m,-0.0011905577058549282,gamma2__12m__6m
2011-06-13,gamma2,6m,1m,-0.003916534875826423,gamma2__6m__1m
2011-06-13,gamma2,12m,1m,-0.004541242824667206,gamma2__12m__1m
2011-06-13,gamma2,12m,6m,-0.0006247079488407828,gamma2__12m__6m
2011-06-14,gamma2,6m,1m,-0.002097800895159408,gamma2__6m__1m
2011-06-14,gamma2,12m,1m,-0.003633193007746769,gamma2__12m__1m
2011-06-14,gamma2,12m,6m,-0.0015353921125873617,gamma2__12m__6m
2011-06-15,gamma2,6m,1m,0.0001766009903469202,gamma2__6m__1m
2011-06-15,gamma2,12m,1m,-0.002194366154211831,gamma2__12m__1m
2011-06-15,gamma2,12m,6m,-0.002370967144558751,gamma2__12m__6m
2011-06-16,gamma2,6m,1m,-0.0026710997055641554,gamma2__6m__1m
2011-06-16,gamma2,12m,1m,-0.003253409858238356,gamma2__12m__1m
2011-06-16,gamma2,12m,6m,-0.0005823101526742005,gamma2__12m__6m
2011-06-17,gamma2,6m,1m,-0.0037514904867678865,gamma2__6m__1m
2011-06-17,gamma2,12m,1m,-0.0032172572726924665,gamma2__12m__1m
2011-06-17,gamma2,12m,6m,0.0005342332140754198,gamma2__12m__6m
2011-06-20,gamma2,6m,1m,-0.002728782996396772,gamma2__6m__1m
2011-06-20,gamma2,12m,1m,-0.002477169319515472,gamma2__12m__1m
2011-06-20,gamma2,12m,6m,0.0002516136768813001,gamma2__12m__6m
2011-06-21,gamma2,6m,1m,-0.002065515524940932,gamma2__6m__1m
2011-06-21,gamma2,12m,1m,-0.0018886327689151073,gamma2__12m__1m
2011-06-21,gamma2,12m,6m,0.00017688275602582452,gamma2__12m__6m
2011-06-22,gamma2,6m,1m,-0.001812904787185822,gamma2__6m__1m
2011-06-22,gamma2,12m,1m,-0.0018621363974332217,gamma2__12m__1m
2011-06-22,gamma2,12m,6m,-4.923161024739976e-05,gamma2__12m__6m
2011-06-23,gamma2,6m,1m,-0.0014716694540238523,gamma2__6m__1m
2011-06-23,gamma2,12m,1m,-0.0007349743210579487,gamma2__12m__1m
2011-06-23,gamma2,12m,6m,0.0007366951329659036,gamma2__12m__6m
2011-06-24,gamma2,6m,1m,-0.004008959839159006,gamma2__6m__1m
2011-06-24,gamma2,12m,1m,-0.0042016175014676065,gamma2__12m__1m
2011-06-24,gamma2,12m,6m,-0.00019265766230860102,gamma2__12m__6m
2011-06-27,gamma2,6m,1m,-0.002313761576010641,gamma2__6m__1m
2011-06-27,gamma2,12m,1m,-0.0015246523185619212,gamma2__12m__1m
2011-06-27,gamma2,12m,6m,0.00078910925744872,gamma2__12m__6m
2011-06-28,gamma2,6m,1m,-0.0016180001049325684,gamma2__6m__1m
2011-06-28,gamma2,12m,1m,-0.0009749329227663994,gamma2__12m__1m
2011-06-28,gamma2,12m,6m,0.000643067182166169,gamma2__12m__6m
2011-06-29,gamma2,6m,1m,-0.002696432614343965,gamma2__6m__1m
2011-06-29,gamma2,12m,1m,-0.0019322361338567355,gamma2__12m__1m
2011-06-29,gamma2,12m,6m,0.0007641964804872293,gamma2__12m__6m
2011-06-30,gamma2,6m,1m,-0.0035146186244960557,gamma2__6m__1m
2011-06-30,gamma2,12m,1m,-0.002299405332876715,gamma2__12m__1m
2011-06-30,gamma2,12m,6m,0.0012152132916193408,gamma2__12m__6m
2011-07-01,gamma2,6m,1m,-0.0034353906464643148,gamma2__6m__1m
2011-07-01,gamma2,12m,1m,-0.002890124680784058,gamma2__12m__1m
2011-07-01,gamma2,12m,6m,0.0005452659656802565,gamma2__12m__6m
2011-07-05,gamma2,6m,1m,-0.002575076229232213,gamma2__6m__1m
2011-07-05,gamma2,12m,1m,-0.0018618442019857587,gamma2__12m__1m
2011-07-05,gamma2,12m,6m,0.0007132320272464545,gamma2__12m__6m
2011-07-06,gamma2,6m,1m,-0.002298563799083238,gamma2__6m__1m
2011-07-06,gamma2,12m,1m,-0.00151990111865981,gamma2__12m__1m
2011-07-06,gamma2,12m,6m,0.0007786626804234278,gamma2__12m__6m
2011-07-07,gamma2,6m,1m,-0.004164437608452493,gamma2__6m__1m
2011-07-07,gamma2,12m,1m,-0.003409390283099928,gamma2__12m__1m
2011-07-07,gamma2,12m,6m,0.0007550473253525658,gamma2__12m__6m
2011-07-08,gamma2,6m,1m,-0.0035423622215421855,gamma2__6m__1m
2011-07-08,gamma2,12m,1m,-0.003420825726059735,gamma2__12m__1m
2011-07-08,gamma2,12m,6m,0.00012153649548245037,gamma2__12m__6m
2011-07-11,gamma2,12m,6m,-0.00046229020288285187,gamma2__12m__6m
2011-07-12,gamma2,12m,6m,0.00045781900316779826,gamma2__12m__6m
2011-07-13,gamma2,12m,6m,0.00041679003076291674,gamma2__12m__6m
2011-07-14,gamma2,6m,1m,-0.0022947726217760972,gamma2__6m__1m
2011-07-14,gamma2,12m,1m,-0.002091716598922581,gamma2__12m__1m
2011-07-14,gamma2,12m,6m,0.00020305602285351583,gamma2__12m__6m
2011-07-15,gamma2,6m,1m,0.0008231055731478085,gamma2__6m__1m
2011-07-15,gamma2,12m,1m,-0.001407569425384258,gamma2__12m__1m
2011-07-15,gamma2,12m,6m,-0.0022306749985320667,gamma2__12m__6m
2011-07-18,gamma2,12m,6m,-0.0005401049503146592,gamma2__12m__6m
2011-07-19,gamma2,12m,6m,0.00018123408368525453,gamma2__12m__6m
2011-07-20,gamma2,6m,1m,-0.0013941914706962159,gamma2__6m__1m
2011-07-20,gamma2,12m,1m,-0.0012433555166659668,gamma2__12m__1m
2011-07-20,gamma2,12m,6m,0.00015083595403024916,gamma2__12m__6m
2011-07-21,gamma2,6m,1m,-0.0017257772411194716,gamma2__6m__1m
2011-07-21,gamma2,12m,1m,-0.0022960323777980445,gamma2__12m__1m
2011-07-21,gamma2,12m,6m,-0.0005702551366785726,gamma2__12m__6m
2011-07-22,gamma2,6m,1m,-0.0019555010183260994,gamma2__6m__1m
2011-07-22,gamma2,12m,1m,-0.0023704648961529826,gamma2__12m__1m
2011-07-22,gamma2,12m,6m,-0.0004149638778268833,gamma2__12m__6m
2011-07-25,gamma2,6m,1m,-0.0015981278575961705,gamma2__6m__1m
2011-07-25,gamma2,12m,1m,-0.0027439231700658096,gamma2__12m__1m
2011-07-25,gamma2,12m,6m,-0.0011457953124696392,gamma2__12m__6m
2011-07-26,gamma2,6m,1m,-0.0018033633593051114,gamma2__6m__1m
2011-07-26,gamma2,12m,1m,-0.002502888046002863,gamma2__12m__1m
2011-07-26,gamma2,12m,6m,-0.0006995246866977516,gamma2__12m__6m
2011-07-27,gamma2,6m,1m,-0.0015475017454275471,gamma2__6m__1m
2011-07-27,gamma2,12m,1m,-0.002540997210659106,gamma2__12m__1m
2011-07-27,gamma2,12m,6m,-0.000993495465231559,gamma2__12m__6m
2011-07-28,gamma2,6m,1m,-0.0010825645270220365,gamma2__6m__1m
2011-07-28,gamma2,12m,1m,-0.0021028009261071195,gamma2__12m__1m
2011-07-28,gamma2,12m,6m,-0.001020236399085083,gamma2__12m__6m
2011-07-29,gamma2,6m,1m,-0.0012586465544335442,gamma2__6m__1m
2011-07-29,gamma2,12m,1m,-0.0021534120030108125,gamma2__12m__1m
2011-07-29,gamma2,12m,6m,-0.0008947654485772683,gamma2__12m__6m
2011-08-01,gamma2,6m,1m,-0.0030442939113985096,gamma2__6m__1m
2011-08-01,gamma2,12m,1m,-0.00349370272569225,gamma2__12m__1m
2011-08-01,gamma2,12m,6m,-0.0004494088142937406,gamma2__12m__6m
2011-08-02,gamma2,6m,1m,-0.003765036020482635,gamma2__6m__1m
2011-08-02,gamma2,12m,1m,-0.0038183672407039455,gamma2__12m__1m
2011-08-02,gamma2,12m,6m,-5.333122022131058e-05,gamma2__12m__6m
2011-08-03,gamma2,6m,1m,-0.00401843600406682,gamma2__6m__1m
2011-08-03,gamma2,12m,1m,-0.004418360199683269,gamma2__12m__1m
2011-08-03,gamma2,12m,6m,-0.0003999241956164491,gamma2__12m__6m
2011-08-04,gamma2,6m,1m,-0.00385135234988282,gamma2__6m__1m
2011-08-04,gamma2,12m,1m,-0.00586564414789691,gamma2__12m__1m
2011-08-04,gamma2,12m,6m,-0.0020142917980140894,gamma2__12m__6m
2011-08-05,gamma2,6m,1m,-0.004283627523751524,gamma2__6m__1m
2011-08-05,gamma2,12m,1m,-0.0033856430381286355,gamma2__12m__1m
2011-08-05,gamma2,12m,6m,0.0008979844856228888,gamma2__12m__6m
2011-08-08,gamma2,6m,1m,-0.0028943200034290883,gamma2__6m__1m
2011-08-08,gamma2,12m,1m,0.0008542920196282205,gamma2__12m__1m
2011-08-08,gamma2,12m,6m,0.003748612023057309,gamma2__12m__6m
2011-08-09,gamma2,6m,1m,-0.003468902799692903,gamma2__6m__1m
2011-08-09,gamma2,12m,1m,-0.0016191210579457314,gamma2__12m__1m
2011-08-09,gamma2,12m,6m,0.0018497817417471715,gamma2__12m__6m
2011-08-10,gamma2,6m,1m,-0.002522557343393003,gamma2__6m__1m
2011-08-10,gamma2,12m,1m,0.006041968498866717,gamma2__12m__1m
2011-08-10,gamma2,12m,6m,0.00856452584225972,gamma2__12m__6m
2011-08-11,gamma2,6m,1m,-0.0035951578825716,gamma2__6m__1m
2011-08-11,gamma2,12m,1m,-0.002499320734120487,gamma2__12m__1m
2011-08-11,gamma2,12m,6m,0.001095837148451113,gamma2__12m__6m
2011-08-12,gamma2,6m,1m,-0.0026668582928110448,gamma2__6m__1m
2011-08-12,gamma2,12m,1m,-0.0007521868410123409,gamma2__12m__1m
2011-08-12,gamma2,12m,6m,0.001914671451798704,gamma2__12m__6m
2011-08-15,gamma2,12m,6m,0.000630576155703498,gamma2__12m__6m
2011-08-16,gamma2,12m,6m,0.0005114391573646101,gamma2__12m__6m
2011-08-17,gamma2,6m,1m,-0.001532077384344476,gamma2__6m__1m
2011-08-17,gamma2,12m,1m,0.0004341279194859075,gamma2__12m__1m
2011-08-17,gamma2,12m,6m,0.0019662053038303835,gamma2__12m__6m
2011-08-18,gamma2,6m,1m,-0.001668433455808391,gamma2__6m__1m
2011-08-18,gamma2,12m,1m,0.0045736409955381314,gamma2__12m__1m
2011-08-18,gamma2,12m,6m,0.006242074451346523,gamma2__12m__6m
2011-08-19,gamma2,6m,1m,0.0006071477921030808,gamma2__6m__1m
2011-08-19,gamma2,12m,1m,0.008110102935580534,gamma2__12m__1m
2011-08-19,gamma2,12m,6m,0.007502955143477454,gamma2__12m__6m
2011-08-22,gamma2,6m,1m,0.00046751660627460025,gamma2__6m__1m
2011-08-22,gamma2,12m,1m,0.007153697680298181,gamma2__12m__1m
2011-08-22,gamma2,12m,6m,0.00668618107402358,gamma2__12m__6m
2011-08-23,gamma2,6m,1m,-0.00022529883437853683,gamma2__6m__1m
2011-08-23,gamma2,12m,1m,0.004059098402438569,gamma2__12m__1m
2011-08-23,gamma2,12m,6m,0.0042843972368171055,gamma2__12m__6m
2011-08-24,gamma2,6m,1m,0.0006924749076306781,gamma2__6m__1m
2011-08-24,gamma2,12m,1m,0.003923514941620612,gamma2__12m__1m
2011-08-24,gamma2,12m,6m,0.003231040033989934,gamma2__12m__6m
2011-08-25,gamma2,6m,1m,0.00024946027057455014,gamma2__6m__1m
2011-08-25,gamma2,12m,1m,0.007087290209431702,gamma2__12m__1m
2011-08-25,gamma2,12m,6m,0.006837829938857152,gamma2__12m__6m
2011-08-26,gamma2,6m,1m,-5.303804618083437e-06,gamma2__6m__1m
2011-08-26,gamma2,12m,1m,0.004132121844208422,gamma2__12m__1m
2011-08-26,gamma2,12m,6m,0.004137425648826505,gamma2__12m__6m
2011-08-29,gamma2,6m,1m,-0.0014793520562812318,gamma2__6m__1m
2011-08-29,gamma2,12m,1m,0.0007704204973340915,gamma2__12m__1m
2011-08-29,gamma2,12m,6m,0.0022497725536153234,gamma2__12m__6m
2011-08-30,gamma2,6m,1m,-0.0021244833786850607,gamma2__6m__1m
2011-08-30,gamma2,12m,1m,1.3242688909729237e-05,gamma2__12m__1m
2011-08-30,gamma2,12m,6m,0.00213772606759479,gamma2__12m__6m
2011-08-31,gamma2,6m,1m,-0.0010838868744807715,gamma2__6m__1m
2011-08-31,gamma2,12m,1m,0.0005098461863904538,gamma2__12m__1m
2011-08-31,gamma2,12m,6m,0.0015937330608712253,gamma2__12m__6m
2011-09-01,gamma2,6m,1m,-0.0007475879297248158,gamma2__6m__1m
2011-09-01,gamma2,12m,1m,0.0007464761862676565,gamma2__12m__1m
2011-09-01,gamma2,12m,6m,0.0014940641159924724,gamma2__12m__6m
2011-09-02,gamma2,6m,1m,-0.002804826969785878,gamma2__6m__1m
2011-09-02,gamma2,12m,1m,0.0006937295155012948,gamma2__12m__1m
2011-09-02,gamma2,12m,6m,0.0034985564852871727,gamma2__12m__6m
2011-09-06,gamma2,6m,1m,-0.0028713061886871485,gamma2__6m__1m
2011-09-06,gamma2,12m,1m,0.001151984265225651,gamma2__12m__1m
2011-09-06,gamma2,12m,6m,0.004023290453912799,gamma2__12m__6m
2011-09-07,gamma2,6m,1m,-0.0018316314058101745,gamma2__6m__1m
2011-09-07,gamma2,12m,1m,2.9437531765121353e-05,gamma2__12m__1m
2011-09-07,gamma2,12m,6m,0.001861068937575296,gamma2__12m__6m
2011-09-08,gamma2,6m,1m,-0.0030150351268890935,gamma2__6m__1m
2011-09-08,gamma2,12m,1m,-0.00018263096265040408,gamma2__12m__1m
2011-09-08,gamma2,12m,6m,0.0028324041642386897,gamma2__12m__6m
2011-09-09,gamma2,6m,1m,-0.0017515089789809193,gamma2__6m__1m
2011-09-09,gamma2,12m,1m,0.0022189758229865407,gamma2__12m__1m
2011-09-09,gamma2,12m,6m,0.003970484801967459,gamma2__12m__6m
2011-09-12,gamma2,6m,1m,-0.003730952467485038,gamma2__6m__1m
2011-09-12,gamma2,12m,1m,0.0010177353880154128,gamma2__12m__1m
2011-09-12,gamma2,12m,6m,0.004748687855500451,gamma2__12m__6m
2011-09-13,gamma2,6m,1m,-0.0038353957006613134,gamma2__6m__1m
2011-09-13,gamma2,12m,1m,-0.0013882721969702152,gamma2__12m__1m
2011-09-13,gamma2,12m,6m,0.002447123503691098,gamma2__12m__6m
2011-09-14,gamma2,6m,1m,-0.0038044835766713565,gamma2__6m__1m
2011-09-14,gamma2,12m,1m,-0.0021851621284032785,gamma2__12m__1m
2011-09-14,gamma2,12m,6m,0.001619321448268078,gamma2__12m__6m
2011-09-15,gamma2,6m,1m,-0.002047465867858255,gamma2__6m__1m
2011-09-15,gamma2,12m,1m,-0.0011624451984313822,gamma2__12m__1m
2011-09-15,gamma2,12m,6m,0.0008850206694268729,gamma2__12m__6m
2011-09-16,gamma2,6m,1m,-0.0011441746693821126,gamma2__6m__1m
2011-09-16,gamma2,12m,1m,0.0004498182122697888,gamma2__12m__1m
2011-09-16,gamma2,12m,6m,0.0015939928816519015,gamma2__12m__6m
2011-09-19,gamma2,6m,1m,-0.0012604198589761815,gamma2__6m__1m
2011-09-19,gamma2,12m,1m,-0.00030225784186518217,gamma2__12m__1m
2011-09-19,gamma2,12m,6m,0.0009581620171109993,gamma2__12m__6m
2011-09-20,gamma2,6m,1m,-0.0006941625572059615,gamma2__6m__1m
2011-09-20,gamma2,12m,1m,-0.0006077775587851358,gamma2__12m__1m
2011-09-20,gamma2,12m,6m,8.638499842082573e-05,gamma2__12m__6m
2011-09-21,gamma2,6m,1m,-0.00016214187769236343,gamma2__6m__1m
2011-09-21,gamma2,12m,1m,0.0008839453157684367,gamma2__12m__1m
2011-09-21,gamma2,12m,6m,0.0010460871934608001,gamma2__12m__6m
2011-09-22,gamma2,6m,1m,0.004497503007290369,gamma2__6m__1m
2011-09-22,gamma2,12m,1m,-0.0007124064940540089,gamma2__12m__1m
2011-09-22,gamma2,12m,6m,-0.005209909501344378,gamma2__12m__6m
2011-09-23,gamma2,6m,1m,-0.0017289284923096906,gamma2__6m__1m
2011-09-23,gamma2,12m,1m,-0.005292473125735393,gamma2__12m__1m
2011-09-23,gamma2,12m,6m,-0.003563544633425702,gamma2__12m__6m
2011-09-26,gamma2,6m,1m,-0.0013065383524938018,gamma2__6m__1m
2011-09-26,gamma2,12m,1m,-0.003798175545851691,gamma2__12m__1m
2011-09-26,gamma2,12m,6m,-0.0024916371933578893,gamma2__12m__6m
2011-09-27,gamma2,6m,1m,-0.0010151150329502675,gamma2__6m__1m
2011-09-27,gamma2,12m,1m,-0.0034874444911121957,gamma2__12m__1m
2011-09-27,gamma2,12m,6m,-0.002472329458161928,gamma2__12m__6m
2011-09-28,gamma2,6m,1m,0.00019774067818438285,gamma2__6m__1m
2011-09-28,gamma2,12m,1m,-0.002503459960600205,gamma2__12m__1m
2011-09-28,gamma2,12m,6m,-0.0027012006387845877,gamma2__12m__6m
2011-09-29,gamma2,6m,1m,0.00018811247565593135,gamma2__6m__1m
2011-09-29,gamma2,12m,1m,-0.0031044760652165024,gamma2__12m__1m
2011-09-29,gamma2,12m,6m,-0.0032925885408724336,gamma2__12m__6m
2011-09-30,gamma2,6m,1m,0.0003831146254967176,gamma2__6m__1m
2011-09-30,gamma2,12m,1m,-0.006346250187811575,gamma2__12m__1m
2011-09-30,gamma2,12m,6m,-0.006729364813308293,gamma2__12m__6m
2011-10-03,gamma2,6m,1m,0.005364226470337966,gamma2__6m__1m
2011-10-03,gamma2,12m,1m,-0.006184255164026012,gamma2__12m__1m
2011-10-03,gamma2,12m,6m,-0.011548481634363977,gamma2__12m__6m
2011-10-04,gamma2,6m,1m,-0.0010341624263599106,gamma2__6m__1m
2011-10-04,gamma2,12m,1m,-0.00813580730856421,gamma2__12m__1m
2011-10-04,gamma2,12m,6m,-0.0071016448822043,gamma2__12m__6m
2011-10-05,gamma2,6m,1m,-0.0026312036813792078,gamma2__6m__1m
2011-10-05,gamma2,12m,1m,-0.010535947125989794,gamma2__12m__1m
2011-10-05,gamma2,12m,6m,-0.007904743444610585,gamma2__12m__6m
2011-10-06,gamma2,6m,1m,-0.0024749002453170734,gamma2__6m__1m
2011-10-06,gamma2,12m,1m,-0.010559956638543665,gamma2__12m__1m
2011-10-06,gamma2,12m,6m,-0.00808505639322659,gamma2__12m__6m
2011-10-07,gamma2,6m,1m,0.00015684824621792768,gamma2__6m__1m
2011-10-07,gamma2,12m,1m,-0.009126807745455812,gamma2__12m__1m
2011-10-07,gamma2,12m,6m,-0.00928365599167374,gamma2__12m__6m
2011-10-10,gamma2,6m,1m,-0.0018038648520406011,gamma2__6m__1m
2011-10-10,gamma2,12m,1m,-0.004384047965179847,gamma2__12m__1m
2011-10-10,gamma2,12m,6m,-0.002580183113139246,gamma2__12m__6m
2011-10-11,gamma2,6m,1m,-0.0021716367582630663,gamma2__6m__1m
2011-10-11,gamma2,12m,1m,-0.005169864627671963,gamma2__12m__1m
2011-10-11,gamma2,12m,6m,-0.002998227869408897,gamma2__12m__6m
2011-10-12,gamma2,6m,1m,-0.0023352874680743234,gamma2__6m__1m
2011-10-12,gamma2,12m,1m,-0.004408430225726795,gamma2__12m__1m
2011-10-12,gamma2,12m,6m,-0.002073142757652472,gamma2__12m__6m
2011-10-13,gamma2,6m,1m,-0.00076181440675628,gamma2__6m__1m
2011-10-13,gamma2,12m,1m,-0.004553008873979732,gamma2__12m__1m
2011-10-13,gamma2,12m,6m,-0.0037911944672234525,gamma2__12m__6m
2011-10-14,gamma2,6m,1m,-0.0003826412597333956,gamma2__6m__1m
2011-10-14,gamma2,12m,1m,-0.004383660005782991,gamma2__12m__1m
2011-10-14,gamma2,12m,6m,-0.004001018746049595,gamma2__12m__6m
2011-10-17,gamma2,12m,6m,-0.004682256220213567,gamma2__12m__6m
2011-10-18,gamma2,12m,6m,-0.0026903895165636166,gamma2__12m__6m
2011-10-19,gamma2,6m,1m,-0.0011930645642949885,gamma2__6m__1m
2011-10-19,gamma2,12m,1m,-0.005111058106482448,gamma2__12m__1m
2011-10-19,gamma2,12m,6m,-0.003917993542187459,gamma2__12m__6m
2011-10-20,gamma2,6m,1m,0.01657164677006556,gamma2__6m__1m
2011-10-20,gamma2,12m,1m,-0.004558690137202223,gamma2__12m__1m
2011-10-20,gamma2,12m,6m,-0.02113033690726778,gamma2__12m__6m
2011-10-21,gamma2,6m,1m,-0.0023681937247090248,gamma2__6m__1m
2011-10-21,gamma2,12m,1m,-0.004428608819260541,gamma2__12m__1m
2011-10-21,gamma2,12m,6m,-0.0020604150945515163,gamma2__12m__6m
2011-10-24,gamma2,6m,1m,-0.0007802338153754019,gamma2__6m__1m
2011-10-24,gamma2,12m,1m,-0.002085010900690921,gamma2__12m__1m
2011-10-24,gamma2,12m,6m,-0.001304777085315519,gamma2__12m__6m
2011-10-25,gamma2,6m,1m,0.0007212724848931866,gamma2__6m__1m
2011-10-25,gamma2,12m,1m,-0.0022315757379318085,gamma2__12m__1m
2011-10-25,gamma2,12m,6m,-0.002952848222824995,gamma2__12m__6m
2011-10-26,gamma2,6m,1m,2.4752053243001435e-05,gamma2__6m__1m
2011-10-26,gamma2,12m,1m,-0.0020002850569170927,gamma2__12m__1m
2011-10-26,gamma2,12m,6m,-0.002025037110160094,gamma2__12m__6m
2011-10-27,gamma2,6m,1m,-0.0013926972269626638,gamma2__6m__1m
2011-10-27,gamma2,12m,1m,-0.002678970129040546,gamma2__12m__1m
2011-10-27,gamma2,12m,6m,-0.0012862729020778824,gamma2__12m__6m
2011-10-28,gamma2,6m,1m,-0.002649561736659976,gamma2__6m__1m
2011-10-28,gamma2,12m,1m,-0.0037340446422855847,gamma2__12m__1m
2011-10-28,gamma2,12m,6m,-0.0010844829056256083,gamma2__12m__6m
2011-10-31,gamma2,6m,1m,-0.0009035722056861754,gamma2__6m__1m
2011-10-31,gamma2,12m,1m,-0.0034629067953685297,gamma2__12m__1m
2011-10-31,gamma2,12m,6m,-0.002559334589682354,gamma2__12m__6m
2011-11-01,gamma2,6m,1m,-0.0005821817341548534,gamma2__6m__1m
2011-11-01,gamma2,12m,1m,-0.00481995083167885,gamma2__12m__1m
2011-11-01,gamma2,12m,6m,-0.004237769097523996,gamma2__12m__6m
2011-11-02,gamma2,6m,1m,-0.0024469776880676536,gamma2__6m__1m
2011-11-02,gamma2,12m,1m,-0.004502889502311499,gamma2__12m__1m
2011-11-02,gamma2,12m,6m,-0.0020559118142438456,gamma2__12m__6m
2011-11-03,gamma2,6m,1m,-0.0026477982141968706,gamma2__6m__1m
2011-11-03,gamma2,12m,1m,-0.0038251239278965124,gamma2__12m__1m
2011-11-03,gamma2,12m,6m,-0.0011773257136996418,gamma2__12m__6m
2011-11-04,gamma2,6m,1m,-0.0015709313885512615,gamma2__6m__1m
2011-11-04,gamma2,12m,1m,-0.002430229126192963,gamma2__12m__1m
2011-11-04,gamma2,12m,6m,-0.0008592977376417014,gamma2__12m__6m
2011-11-07,gamma2,6m,1m,-0.0019641157247199965,gamma2__6m__1m
2011-11-07,gamma2,12m,1m,-0.0035806331092116854,gamma2__12m__1m
2011-11-07,gamma2,12m,6m,-0.001616517384491689,gamma2__12m__6m
2011-11-08,gamma2,6m,1m,-0.002986409552882402,gamma2__6m__1m
2011-11-08,gamma2,12m,1m,-0.0036291886120540335,gamma2__12m__1m
2011-11-08,gamma2,12m,6m,-0.0006427790591716316,gamma2__12m__6m
2011-11-09,gamma2,6m,1m,-0.0023482138133716296,gamma2__6m__1m
2011-11-09,gamma2,12m,1m,-0.004134021526256105,gamma2__12m__1m
2011-11-09,gamma2,12m,6m,-0.0017858077128844758,gamma2__12m__6m
2011-11-10,gamma2,6m,1m,-0.0029281047877256945,gamma2__6m__1m
2011-11-10,gamma2,12m,1m,-0.0030013407148117314,gamma2__12m__1m
2011-11-10,gamma2,12m,6m,-7.32359270860369e-05,gamma2__12m__6m
2011-11-11,gamma2,6m,1m,-0.00362822205220639,gamma2__6m__1m
2011-11-11,gamma2,12m,1m,-0.0037797289866762385,gamma2__12m__1m
2011-11-11,gamma2,12m,6m,-0.00015150693446984833,gamma2__12m__6m
2011-11-14,gamma2,12m,6m,-0.00023264822077338288,gamma2__12m__6m
2011-11-15,gamma2,12m,6m,-0.0019892349250759094,gamma2__12m__6m
2011-11-16,gamma2,6m,1m,-0.002474105964703345,gamma2__6m__1m
2011-11-16,gamma2,12m,1m,-0.003870298992306881,gamma2__12m__1m
2011-11-16,gamma2,12m,6m,-0.0013961930276035366,gamma2__12m__6m
2011-11-17,gamma2,6m,1m,-0.0023343924908025143,gamma2__6m__1m
2011-11-17,gamma2,12m,1m,-0.005375242722246308,gamma2__12m__1m
2011-11-17,gamma2,12m,6m,-0.0030408502314437933,gamma2__12m__6m
2011-11-18,gamma2,6m,1m,-0.003116746073955164,gamma2__6m__1m
2011-11-18,gamma2,12m,1m,-0.004503069553265443,gamma2__12m__1m
2011-11-18,gamma2,12m,6m,-0.001386323479310279,gamma2__12m__6m
