This file contains the synthetic VIX futures returns used in the paper 'Risk Premia and the VIX Term Structure' by Travis Johnson,,,,,,
The dates are in YYYYMMDD format,,,,,,
r_K^{var. swap} gives the daily return of a constant-maturity variance swap with target maturity K months,,,,,,
Returns are in percent,,,,,,
,,,,,,
Date,r_1^{var. swap},r_2^{var. swap},r_3^{var. swap},r_6^{var. swap},r_9^{var. swap},r_12^{var. swap}
20100707,3.068,-9.166,-7.324,-8.618,-8.268,-7.425
20100708,-11.711,-7.957,-6.768,-4.775,-2.696,-3.392
20100709,-13.242,-8.505,-5.725,-4.356,-3.598,-3.139
20100712,-5.924,-2.433,-1.065,0.118,0.197,-0.158
20100713,-0.658,-1.318,0.277,-3.189,-3.492,-2.889
20100714,0.533,2.453,3.942,4.204,4.303,4.062
20100715,-4.128,-1.903,-0.366,0.839,1.39,1.514
20100716,22.947,17.188,12.397,7.723,7.861,8.326
20100719,-16.963,-11.317,-9.34,-5.376,-3.184,-2.773
20100720,-12.886,-11.712,-10.873,-9.819,-9.088,-7.074
20100721,14.577,8.434,6.617,3.447,3.343,3.302
20100722,-3.015,-6.215,-8.674,-5.649,-5.229,-5.552
20100723,-8.923,-6.65,-4.778,-2.397,-1.74,-2.033
20100726,-16.133,-10.475,-8.498,-3.931,-4.821,-4.769
20100727,-1.328,-0.245,-2.233,-1.77,-2.189,-2.6
20100728,5.581,4.436,2.993,0.193,-0.052,0.231
20100729,-7.76,-2.6,-1.458,-1.893,-1.173,-1.186
20100730,-6.812,-2.419,-0.923,0.535,-0.747,-1.364
20100802,-10.783,-7.489,-10.753,-7.677,-7,-7.526
20100803,2.32,3.319,4.335,3.828,3.135,2.299
20100804,-6.558,-2.78,-2.634,-1.969,-1.299,-0.775
20100805,-4.197,-1.336,0.729,1.72,1.669,1.856
20100806,-10.557,-3.908,-2.379,-0.614,-0.164,-0.117
20100809,-7.824,-5.156,-4.236,-2.319,-2.302,-1.959
20100810,-1.084,0.137,0.495,1.507,2.317,2.495
20100811,43.014,22.287,18.655,13.434,12.581,11.335
20100812,-1.907,1.142,2.113,2.556,1.725,1.589
20100813,-1.066,3.136,3.49,2.984,3.83,3.384
20100816,-14.892,-6.105,-4.027,-2.183,-1.242,-0.666
20100817,-13.263,-9.375,-7.227,-4.875,-3.927,-3.81
20100818,-7.302,-5.578,-4.865,-3.084,-2.743,-1.942
20100819,20.312,14.449,10.177,6.231,6.212,5.887
20100820,-9.188,-4.493,-2.166,-0.04,0.085,0.165
20100823,-13.23,-6.736,-6.197,-2.764,-2.073,-1.191
20100824,15.163,8.49,6.987,4.693,4.261,3.973
20100825,-8.811,-6.864,-4.419,-3.859,-3.551,-2.041
20100826,-1.29,0.757,1.681,1.984,2.471,1.845
20100827,-4.921,-13.695,-11.031,-7.464,-5.632,-5.053
20100830,6.195,7.038,4.614,5.028,2.999,2.284
20100831,-4.278,-4.127,-2.73,-2.127,-1.039,0.541
20100901,7.209,-7.995,-8.516,-6.222,-5.934,-5.821
20100902,-9.04,-7.739,-6.81,-4.231,-4.779,-3.517
20100903,-11.587,-11.913,-9.538,-6.762,-5.169,-4.595
20100907,6.681,8.037,6.023,3.697,3.313,2.786
20100908,-4.108,-4.76,-3.995,-3.039,-1.887,-1.477
20100909,-5.78,-4.753,-3.595,-3.511,-4.26,-2.527
20100910,-9.424,-6.817,-4.249,-1.988,-1.164,-2.739
20100913,-8.203,-10.285,-9.616,-6.303,-7.698,-5.247
20100914,-2.891,-1.32,-1.159,-1.736,-0.809,-0.933
20100915,3.807,1.435,0.709,1.329,0.447,0.418
20100916,-6.605,-3.527,0.277,0.448,2.167,1.339
20100917,-5.527,-2.964,-1.996,-0.144,0.155,-0.006
20100920,-9.126,-5.936,-6.976,-4.105,-6.374,-3.755
20100921,5.968,1.891,1.772,2.557,3.598,1.592
20100922,0.067,-0.581,0.609,3.059,1.476,2.541
20100923,15.855,9.555,7.147,4.14,4.836,4.987
20100924,-35.897,-11.373,-7.919,-5.973,-5.568,-5.797
20100927,-5.711,-1.917,-3.555,-0.939,0.018,0.611
20100928,-6.113,-1.888,1.602,1.35,0.948,1.095
20100929,2.922,5.562,3.223,2.001,1.624,3.159
20100930,-3.712,-0.08,1.579,1.322,1.408,1.059
20101001,-15.711,-8.274,-5.767,-2.262,-1.705,-1.797
20101004,0.826,2.193,2.333,1.196,2.589,2.597
20101005,-2.069,-9.657,-8.25,-4.41,-4.661,-4.371
20101006,-8.735,-3.442,-2.517,-1.34,-0.19,0.028
20101007,-2.543,-1.756,-1.081,-0.111,-0.112,0.513
20101008,-12.325,-9.642,-7.863,-3.844,-4.085,-3.819
20101011,-15.652,-6.085,-4.451,-2.743,-2.149,-2.108
20101012,-6.604,-6.796,-5.547,-4.926,-3.379,-2.631
20101013,-1.202,-2.742,-3.029,-3.994,-3.731,-3.703
20101014,8.024,5.428,4.748,4.272,3.793,3.247
20101015,-12.6,-6.345,-3.814,-1.639,-1.007,-1.121
20101018,-15.272,-10.556,-7.363,-5.33,-4.443,-3.934
20101019,23.007,12.579,8.308,3.968,4.766,4.359
20101020,-9.629,-9.566,-8.142,-7.258,-6.703,-5.19
20101021,-8.255,-7.338,-5.283,-3.082,-3.113,-2.432
20101022,-8.621,-7.331,-5.671,-4.099,-3.634,-3.039
20101025,-0.409,-1.763,-2.214,-2.104,-3.111,-3.969
20101026,0.765,0.072,2.489,-0.375,-0.719,-1.06
20101027,-0.829,1.772,1.299,1.814,1.03,0.695
20101028,-3.26,-1.846,-0.031,-0.917,-0.755,-1.744
20101029,-0.12,-0.298,-0.17,-0.545,-1.028,-1.292
20101101,-4.129,1.311,0.394,-0.196,0.941,0.632
20101102,-3.213,-3.637,-2.876,-1.825,-2.344,-1.779
20101103,-21.187,-14.149,-12.458,-7.771,-7.035,-4.752
20101104,6.454,-0.229,-6.846,-5.423,-6.719,-6.015
20101105,-9.396,-2.725,-0.442,0.961,1.24,0.705
20101108,-15.331,-5.036,-3.333,-0.31,-0.836,-0.835
20101109,10.274,4.843,3.699,2.593,2.962,3.024
20101110,-12.079,-3.56,-2.698,0.057,0.72,0.872
20101111,-2.135,-0.719,-0.042,0.534,1.526,1.516
20101112,25.565,12.026,11.592,8.208,7.91,4.493
20101115,-14.868,-7.052,-5.066,-3.108,-4.107,-3.667
20101116,26.374,13.929,10.432,6.94,8.486,8.024
20101117,-10.378,-5.817,-4.045,-3.038,-2.875,-2.266
20101118,-19.811,-15.14,-8.015,-6.12,-5.348,-5.087
20101119,-13.108,-8.682,-6.108,-2.585,-2.012,-1.988
20101122,-9.365,-8.754,-7.786,-7.588,-6.008,-4.328
20101123,30.702,18.337,11.922,6.363,6.227,5.474
20101124,-3.931,-6.911,-7.083,-3.339,-3.068,-2.575
20101126,13.977,15.309,11.666,6.155,6.403,4.596
20101129,-9.649,-5.047,-2.235,0.555,0.875,0.507
20101130,11.852,13.994,11.601,7.664,7.107,4.574
20101201,-12.463,-6.745,-6.606,-3.231,-3.681,-3.273
20101202,-11.929,-14.789,-13.688,-8.91,-8.283,-6.901
20101203,-18.419,-14.849,-11.379,-7.785,-5.717,-4.784
20101206,-9.04,-6.541,-5.377,-3.128,-2.355,-1.471
20101207,-0.797,-0.838,-0.876,-1.871,-1.851,-1.099
20101208,-7.416,-5.322,-6.142,-4.62,-3.494,-3.705
20101209,-8.42,-6.062,-5.189,-3.321,-4.104,-3.268
20101210,0.331,0.091,-2.011,-2.004,-1.786,-1.73
20101213,-3.662,1.594,1.75,1.33,0.691,0.714
20101214,-3.868,-1.667,-1.494,-0.681,0.043,-0.137
20101215,-1.6,2.178,2.168,2.149,1.987,1.545
20101216,-8.364,-3.283,-2.483,-1.936,-0.847,-1.131
20101217,-19.287,-11.428,-6.405,-2.102,-1.553,0.972
20101220,-12.701,-7.875,-6.273,-3.625,-2.328,-2.38
20101221,0.498,-0.745,-1.274,-0.869,0.459,-0.215
20101222,-14.168,-8.043,-5.607,-1.893,-2.067,-0.739
20101223,7.99,10.777,7.888,4.699,9.376,4.137
20101227,-4.659,-1.448,0.296,0.72,0.463,-0.015
20101228,-7.287,-1.888,-1.226,0.557,1.096,0.483
20101229,-8.763,-5.935,-2.952,-2.3,-1.012,-0.935
20101230,-1.044,-0.043,-0.904,0.652,0.652,0.161
20101231,1.608,-0.808,-0.991,-1.22,-0.283,-0.686
20110103,-12.666,-9.269,-7.48,-2.829,-4.164,-3.304
20110104,-4.279,-2.429,-0.825,-0.466,-0.285,0.312
20110105,-7.514,-6.039,-5.005,-4.84,-4.004,-2.349
20110106,1.105,1.733,1.197,-0.551,-0.205,-1.201
20110107,-8.879,-3.476,-2.937,-0.003,-0.988,-0.08
20110110,-10.572,-4.234,-2.76,-2.794,-1.029,-0.373
20110111,-11.121,-7.407,-4.758,-2.405,-1.178,-1.869
20110112,-2.103,-6.482,-5.792,-6.058,-5.577,-5.017
20110113,-3.325,-1.049,-1.444,-0.829,-0.751,-0.885
20110114,-12.787,-11.152,-9.398,-5.713,-4.539,-3.316
20110118,-10.081,-5.477,-6.402,-3.472,-3.529,-2.453
20110119,21.885,19.344,16.982,6.986,5.43,3.413
20110120,0.91,1.257,0.193,-0.235,-0.316,0.004
20110121,-1.18,-2.475,-0.166,0.439,1.486,0.385
20110124,-17.373,-9.374,-7.94,-3.974,-3.727,-3.104
20110125,-3.4,-0.795,-2.761,-1.31,-2.234,-3.464
20110126,-14.275,-8.039,-7.246,-6.374,-5.779,-3.445
20110127,-7.262,-3.638,-5.43,-3.375,-2.667,-1.859
20110128,65.94,23.82,26.42,13.248,10.331,7.699
20110131,-14.855,-5.013,-6.518,-3.803,-3.715,-4.027
20110201,-9.766,-8.531,-9.448,-7.541,-4.088,-5.578
20110202,-5.856,-2.696,-1.165,-0.066,-0.862,-0.279
20110203,-13.085,-3.375,-2.71,-1.54,-1.486,-0.955
20110204,-11.219,-8.231,-6.353,-4.198,-3.855,-0.506
20110207,-4.221,-4.135,-3.797,-4.53,-2.461,-2.789
20110208,-9.221,-3.594,-4.819,-2.484,-3.521,-2.942
20110209,-0.844,-0.259,1.155,0.942,-0.014,0.312
20110210,-6.177,-1.005,-0.031,-0.999,-0.535,-0.628
20110211,-4.534,-5.802,-4.187,-3.545,-3.535,-3.18
20110214,-8.582,-2.766,-2.441,-2.006,-0.663,-0.954
20110215,2.5,4.031,3.478,1.603,1.28,2.001
20110216,1.313,1.032,-0.384,-0.682,-0.498,-1.773
20110217,-3.192,-0.532,2.896,3.673,3.081,3.577
20110218,-4.638,-0.883,0.633,1.95,2.129,1.362
20110222,52.898,38.903,28.787,19.813,16.931,14.532
20110223,3.934,5.188,6.038,7.134,4.59,4.042
20110224,-9.246,-7.681,-3.547,-1.107,-1.132,-1.459
20110225,-16.248,-14.031,-13.614,-8.841,-8.279,-6.416
20110228,-14.547,-11.165,-7.906,-5.514,-3.697,-5.154
20110301,27.422,21.808,14.414,9.066,8.149,7.616
20110302,-3.416,-1.507,-1.063,0.098,0.02,0.499
20110303,-13.356,-10.148,-8.371,-5.651,-4.462,-3.65
20110304,3.423,2.349,2.175,2.816,3.446,2.946
20110307,4.776,6.226,5.287,4.558,3.599,3.692
20110308,-9.022,-6.641,-4.615,-2.35,-2.056,-1.18
20110309,-1.622,-0.332,0.258,0.417,0.35,0.654
20110310,26.424,16.512,9.927,7.92,8.334,7.246
20110311,-13.136,-8.752,-6.509,-3.728,-4.312,-2.543
20110314,-4.656,-1.414,0.179,0.537,3.225,2.064
20110315,27.735,17.798,12.767,8.594,5.894,4.391
20110316,51.977,38.199,28.409,14.895,14.535,11.523
20110317,-17.925,-13.22,-10.808,-7.353,-8.052,-6.684
20110318,-16.815,-12.469,-9.072,-4.978,-4.497,-3.628
20110321,-32.053,-23.403,-18.992,-14.003,-11.317,-9.393
20110322,-6.062,-6.568,-4.529,-2.654,-1.986,-1.987
20110323,-10.525,-10.885,-8.262,-5.502,-3.575,-1.706
20110324,-11.514,-7.739,-7.327,-4.663,-4.705,-4.654
20110325,-4.736,-2.82,-1.545,-0.057,0.248,-0.291
20110328,-1.597,0.387,0.187,0.223,-0.425,0.594
20110329,-7.306,-5.592,-4.316,-3.18,-1.063,-1.19
20110330,-9.125,-5.824,-2.868,-3.046,-2.946,-2.143
20110331,-4.641,-1.857,-0.336,0.565,0.638,0.006
20110401,-8.611,-3.85,-1.163,-1.102,-1.125,-0.849
20110404,-9.524,-6.323,-4.933,-2.232,-2.084,-1.246
20110405,-13.949,-5.471,-4.506,-2.442,-1.489,-2.099
20110406,-11.213,-5.338,-2.863,-1.121,-0.477,0.611
20110407,1.687,2.913,3.253,2.929,3.357,3.172
20110408,3.88,3.815,4.239,3.739,3.719,3.387
20110411,-15.659,-5.981,-4.259,-3.669,-2.281,-2.11
20110412,3.325,1.639,0.497,1.457,0.799,1.352
20110413,-8.967,-6.508,-5.145,-3.241,-2.214,-1.347
20110414,-9.599,-6.351,-3.038,-0.911,0.461,-0.101
20110415,-9.379,-6.744,-5.543,-2.87,-2.816,-1.654
20110418,4.208,3.581,2.539,3.065,2.391,0.622
20110419,-16.182,-13.403,-8.605,-4.39,-3.935,-2.265
20110420,1.661,-2.694,-4.365,-4.597,-1.961,-1.809
20110421,-11.004,-7.974,-5.917,-2.393,-2.31,-1.778
20110425,-1.595,-2.781,-2.16,-1.482,-0.739,-0.007
20110426,0.083,-3.438,-3.785,-3.657,-2.263,-2.095
20110427,-5.315,-1.913,-4.076,-3.228,-2.864,-1.817
20110428,-13.796,-7.928,-6.922,-3.65,-3.281,-2.672
20110429,3.028,2.62,2.425,0.776,-0.338,0.088
20110502,0.43,4.295,3.959,3.165,2.61,1.938
20110503,3.501,6.669,6.398,4.382,2.953,2.199
20110504,0.605,2.394,2.181,1.651,1.98,1.57
20110505,22.039,6.397,6.081,3.449,3.784,2.828
20110506,-4.097,-4.256,-4.195,-3.139,-2.532,-2.298
20110509,-23.861,-11.846,-9.267,-5.157,-4.153,-2.403
20110510,-13.772,-10.612,-9.564,-5.254,-4.09,-3.031
20110511,17.212,8.338,5.506,3.006,2.857,2.328
20110512,-12.17,-6.723,-5.613,-3.875,-2.912,-1.848
20110513,11.167,4.666,4.521,2.079,2.363,1.665
20110516,0.938,3.967,3.755,1.319,1.135,1.094
20110517,-6.948,-5.28,-3.869,-2.041,-1.447,-0.86
20110518,-14.836,-9.723,-9.473,-5.254,-5.038,-4.241
20110519,-10.261,-6.822,-4.341,-2.713,-1.315,-0.729
20110520,16.356,9.977,5.663,4.05,3.905,3.292
20110523,2.266,5.27,4.593,2.306,1.841,3.198
20110524,-6.08,-3.947,-4.733,-1.982,0.231,-0.381
20110525,-11.866,-8.923,-6.261,-3.138,-2.206,-1.806
20110526,-5.745,-6.157,-5.166,-4.812,-4.683,-4.32
20110527,0.466,-3.828,-3.204,-3.312,-3.814,-3.26
20110531,-12.719,-10.899,-9.726,-5.942,-5.253,-5.294
20110601,36.734,34.412,21.938,11.5,9.968,10.115
20110602,-4.71,-2.654,-0.822,-0.776,-0.306,-2.47
20110603,-6.609,-1.945,-1.404,0.367,-0.947,0.592
20110606,0.016,0.731,0.261,2.32,0.34,0.326
20110607,-6.521,-4.216,-3.576,-2.308,-2.2,-1.578
20110608,0.029,1.421,1.471,-0.208,2.574,-0.203
20110609,-8.723,-8.288,-7.152,-3.536,-6.365,-3.45
20110610,16.909,13.067,10.113,5.718,4.4,3.507
20110613,-5.418,-0.776,-0.566,-0.929,-0.517,-0.319
20110614,-8.538,-8.065,-7.237,-4.316,-4.588,-3.614
20110615,41.182,29.126,22.634,14.723,11.24,10.159
20110616,11.763,10.716,9.78,9.42,10.97,9.146
20110617,-10.728,-6.524,-2.674,-1.56,-3.77,-2.755
20110620,-22.933,-16.729,-13.587,-7.528,-6.728,-5.334
20110621,-12.372,-9.366,-8.392,-5.005,-4.481,-4.578
20110622,-4.093,0.627,1.055,0.82,1.925,1.893
20110623,10.985,1.71,0.428,1.06,2.271,3.187
20110624,19.066,15.073,10.984,5.42,5.565,1.626
20110627,-12.691,-9.603,-4.201,-4.347,-2.424,0.405
20110628,-12.133,-8.253,-7.875,-3.219,-1.009,-7.55
20110629,-18.979,-14.673,-9.228,-7.449,-3.24,0.242
20110630,-8.815,-6.913,-6.659,-4.684,-1.336,-5.723
20110701,10.448,-2.91,-3.322,-6.88,-8.626,-7.673
20110705,-16.77,-4.715,-2.051,-1.367,-1.209,-1.284
20110706,-4.038,0.823,1.989,0.829,1.721,0.836
20110707,2.776,-3.386,-3.915,-4.728,-3.836,-4.351
20110708,-2.208,1.293,2.965,2.441,2.006,3.825
20110711,52.901,28.879,18.327,12.117,8.655,8.466
20110712,8.23,6.596,5.297,4.667,3.645,2.227
20110713,-4.965,-3.136,-1.25,1.028,1.345,0.963
20110714,6.765,6.716,6.471,3.157,3.067,2.473
20110715,-14.856,-7.133,-5.45,-1.475,-1.251,-2.088
20110718,3.093,4.541,5.015,4.588,5.053,4.678
20110719,-11.202,-10.405,-10.008,-7.666,-2.704,-6.859
20110720,-4.749,-3.926,-2.96,-1.936,-1.422,-1.048
20110721,-8.611,-10.712,-8.384,-6.761,-6.377,-5.292
20110722,-6.371,-4.231,-4.035,-2.516,-2.049,-1.518
20110725,12.169,10.139,7.882,4.372,2.572,1.579
20110726,3.555,2.643,3.933,2.344,1.882,1.853
20110727,32.987,22.266,18.376,9.343,7.974,6.939
20110728,5.622,3.699,2.886,0.935,-0.281,0.694
20110729,13.428,6.393,1.886,-0.432,-1.087,-0.143
20110801,-24.25,-16.467,-13.169,-8.554,-7.181,-5.175
20110802,19.522,16.618,15.617,12.314,7.796,11.856
20110803,-13.58,-5.1,-4.058,-3.135,-2.471,-2.246
20110804,143.686,81.727,69.659,44.995,27.93,26.744
20110805,0.821,6.713,8.329,8.192,6.741,6.6
20110808,149.562,81.448,69.426,47.163,27.502,36.461
20110809,-32.998,-26.175,-23.627,-20.495,-17.403,-15.307
20110810,79.058,53.406,45.069,33.217,22.515,22.937
20110811,-9.034,-8.547,-8.358,-8.124,-6,-0.046
20110812,-17.52,-8.277,-6.774,-5.123,-3.667,-2.529
20110815,-29.917,-20.171,-15.377,-10.966,-8.474,-8.683
20110816,6.809,4.668,3.284,2.553,2.561,2.197
20110817,-11.225,-6.023,-4.551,-3.638,-3.381,-2.586
20110818,109.045,73.297,58.697,37.844,23.237,21.033
20110819,0.262,5.084,6.552,5.819,5.453,5.028
20110822,-14.93,-6.759,-3.512,-0.714,0.587,-0.575
20110823,-22.733,-18.324,-15.517,-9.684,-8.385,-5.808
20110824,-6.741,-2.854,-3.135,-1.141,2.147,1.399
20110825,30.435,16.455,15.326,10.043,8.715,8.16
20110826,-19.296,-14.398,-11.667,-7.392,-5.008,-4.23
20110829,-18.514,-17.383,-14.118,-8.911,-7.502,-6.458
20110830,-3.369,-2.563,-1.803,0.073,-0.674,-0.459
20110831,-4.974,-2.724,-1.299,-0.836,-0.739,-1.211
20110901,-3.682,-0.619,-0.153,-0.584,0.175,0.903
20110902,16.005,13.228,10.449,7.15,6.731,6.347
20110906,5.994,8.732,7.627,5.308,4.056,2.666
20110907,-13.345,-13.332,-11.396,-7.618,-6.345,-5.064
20110908,1.377,2.881,2.947,2.026,1.563,1.857
20110909,38.594,28.759,23.194,16.055,12.374,10.65
20110912,-13.718,-6.58,-1.615,-0.869,2.904,2.221
20110913,-13.32,-8.675,-7.334,-3.689,-3.972,-2.552
20110914,-12.846,-9.067,-7.254,-4.342,-5.304,-3.022
20110915,-11.472,-9.57,-7.715,-6.122,-4.324,-4.044
20110916,-8.618,-5.751,-3.284,-2.528,-1.583,-1.189
20110919,-2.286,0.76,1.524,2.607,2.048,1.868
20110920,-4.145,-2.928,-2.729,-1.765,-1.794,-1.936
20110921,28.308,17.826,14.123,11.229,10.618,10.637
20110922,35.37,27.248,22.66,14.013,12.692,8.906
20110923,-3.131,-1.097,0.431,2.072,2.974,3.034
20110926,-14.827,-10.632,-7.491,-3.606,-2.761,-4.734
20110927,-7.341,-5.059,-4.189,-2.355,-1.876,-1.816
20110928,15.956,14.208,10.397,7.494,6.815,7.599
20110929,-11.954,-7.49,-5.745,-3.491,-3.345,-3.417
20110930,17.094,15.2,13.439,7.221,8.865,8.288
20111003,3.521,6.879,7.715,5.412,5.34,8.712
20111004,-19.867,-15.604,-11.196,-6.209,-6.121,-6.237
20111005,-12.022,-11.011,-8.402,-4.429,-3.838,-4.39
20111006,-7.03,-6.732,-4.556,-2.016,-3.312,-2.59
20111007,-4.399,1.087,1.52,1.671,1.583,1.532
20111010,-10.874,-14.168,-8.954,-5.408,-7.246,-6.508
20111011,-9.019,-3.984,-5.16,-2.146,-1.716,-1.34
20111012,-13.131,-14.078,-8.853,-8.726,-8.01,-7.606
20111013,-6.761,-0.856,-2.718,-0.59,-0.636,-0.464
20111014,-10.496,-12.757,-7.742,-6.41,-7.124,-5.582
20111017,28.838,21.627,15.163,10.437,9.015,8.068
20111018,-7.998,-6.199,-5.415,-1.984,-2.026,-0.681
20111019,17.024,17.067,13.28,9.295,7.729,6.275
20111020,-5.084,-0.669,-2.914,0.837,-0.014,0.043
20111021,-15.338,-13.949,-10.113,-7.766,-5.684,-5.05
20111024,-20.393,-15.421,-12.238,-7.792,-7.108,-6.392
20111025,22.815,9.603,11.443,5.458,5.319,3.478
20111026,-15.129,-8.035,-8.201,-6.874,-5.541,-4.816
20111027,-9.103,-13.489,-16.059,-10.706,-11.996,-12.448
20111028,-14.686,-9.225,-7.999,-4.779,-3.881,-3.204
20111031,40.695,27.286,22.404,13.195,11.209,10.268
20111101,48.482,36.649,32.435,22.827,22.047,20.57
20111102,-16.701,-8.923,-8.812,-4.386,-3.848,-2.828
20111103,-14.8,-9.105,-8.305,-5.109,-5.271,-5.778
20111104,-0.39,1.552,0.722,1.347,1.76,2.045
20111107,-16.856,-9.065,-6.844,-3.404,-3.065,-2.715
20111108,-16.418,-11.774,-9.252,-5.405,-3.572,-2.888
20111109,109.332,54.828,44.103,28.487,23.99,21.24
20111110,-22.474,-13.668,-9.54,-6.051,-5.88,-5.216
20111111,-14.527,-12.258,-10.918,-6.948,-6.084,-5.359
20111114,-0.862,3.067,4.06,4.998,3.56,3.192
20111115,-6.409,-5.215,-4.686,-2.98,-2.186,-2.148
20111116,14.394,12.951,10.783,8.036,6.389,6.428
20111117,11.742,9.721,10.387,7.752,8.16,8.054
20111118,-19.95,-13.065,-10.053,-5.005,-4.312,-3.861
20111121,-3.967,-1.892,-1.579,2.724,2.119,0.84
20111122,-10.581,-6.376,-5.206,-4.546,-4.306,-4.033
20111123,15.874,9.272,9.094,5.969,6.593,5.407
20111125,-6.347,-0.705,-0.2,1.223,0.449,0.669
20111128,-11.929,-12.638,-11.915,-8.319,-7.142,-6.955
20111129,-8.894,-6.98,-4.715,-2.918,-2.756,-3.669
20111130,2.203,-7.925,-10.862,-9.013,-9.026,-7.823
20111201,-3.256,-3.87,-3.316,-4.229,-4.105,-2.292
20111202,-3.372,-2.808,-3.191,-2.174,0.013,-1.235
20111205,-5.137,-2.684,-1.893,-2.126,-2.727,-2.716
20111206,-2.976,-0.405,-0.064,0.369,1.504,1.071
20111207,1.289,3.066,3.306,2.188,0.333,0.997
20111208,18.184,15.335,13.38,10.26,7.889,6.601
20111209,-22.59,-18.539,-15.462,-11.039,-8.989,-8.242
20111212,-1.886,-1.513,0.211,0.511,1.258,2.073
20111213,-4.415,-2.737,-1.318,0.121,0.123,2.31
20111214,-3.143,-0.099,0.243,1.428,1.621,1.658
20111215,-12.917,-8.509,-6.681,-4.929,-4.18,-1.294
20111216,-9.652,-6.449,-6.106,-2.372,-2.904,-3.342
20111219,-7.357,-3.585,-3.235,0.564,-2.14,-2.384
20111220,3.813,-8.647,-8.745,-13.022,-7.795,-8.129
20111221,-17.551,-12.481,-10.673,-8.387,-6.836,-6.783
20111222,-3.498,-1.309,-2.015,-3.709,-2.022,-3.774
20111223,-6.153,-2.899,-1.998,-0.391,-0.592,0.536
20111227,-9.944,-5.514,-3.151,-2.393,-1.377,-2.363
20111228,15.513,10.75,8.283,5.591,5.613,5.311
20111229,-8.471,-5.863,-3.61,-2.645,-2.768,-2.348
20111230,-0.185,1.856,2.071,1.173,0.332,-0.014
20120103,-13.525,-10.688,-8.098,-4.185,-3.31,-4.134
20120104,-12.376,-7.046,-5.327,-3.538,-3.507,-3.111
20120105,-12.762,-8.179,-6.171,-4.912,-4.362,-3.257
20120106,-11.71,-7.168,-5.374,-3.614,-2.733,-2.132
20120109,-12.459,-6.774,-5.095,-3.28,-2.544,-2.576
20120110,-3.601,-3.975,-3.006,-2.273,-3.205,-2.859
20120111,-2.933,2.345,2.471,0.701,1.254,2.161
20120112,-10.276,-4.144,-0.939,0.186,0.896,0.842
20120113,3.627,5.514,3.859,4.665,4.134,3.468
20120117,-8.859,-5.847,-4.895,-2.598,-2.023,-2.343
20120118,-12.493,-7.467,-6.595,-5.232,-3.887,-2.468
20120119,-11.578,-8.147,-5.957,-4.714,-3.488,-2.768
20120120,-19.143,-11.445,-8.552,-5.14,-3.617,-3.378
20120123,-11.444,-8.678,-6.455,-4.202,-4.465,-3.125
20120124,0.681,-1.457,-3.083,-1.623,-1.114,-0.807
20120125,-9.196,-9.536,-7.761,-6.375,-4.451,-3.994
20120126,2.91,0.011,2.949,1.648,1.469,0.78
20120127,-9.39,-3.747,-4.628,-2.325,-1.446,-0.746
20120130,-0.424,-1.187,0.752,0.899,1.271,1.183
20120131,-5.906,-1.517,-0.335,0.64,1.017,0.535
20120201,-9.396,-6.722,-5.049,-3.779,-2.831,-2.408
20120202,-9.157,-5.645,-4.843,-4.474,-4.042,-3.313
20120203,-0.887,-9.519,-7.591,-5.918,-5.783,-5.085
20120206,-5.24,-1.617,-1.554,-0.938,-0.275,-0.848
20120207,-6.289,-4.143,-4.062,-3.102,-3.328,-1.358
20120208,0.321,3.549,3.956,2.273,1.769,1.791
20120209,-2.56,2.967,3.962,3.87,3.666,2.6
20120210,26.866,24.089,21.057,14.989,12.916,11.362
20120213,-22.883,-15.661,-12.826,-7.806,-7.175,-5.962
20120214,0.802,3.574,5.014,4.686,5.933,5.749
20120215,14.617,11.383,10.077,8.072,7.093,6.354
20120216,-17.355,-12.263,-9.311,-7.528,-6.957,-7.094
20120217,-19.583,-11.745,-8.249,-3.98,-1.806,0.547
20120221,-13.704,-6.423,-5.295,-1.656,-2.509,-1.316
20120222,-7.538,-3.694,-3.088,-1.438,1.154,1.49
20120223,-14.234,-14.352,-13.035,-7.773,-7.363,-6.044
20120224,-4.333,0.156,0.347,1.719,1.208,-0.545
20120227,-2.509,-1.027,0.979,0.163,0.154,2.369
20120228,-4.288,-2.785,-1.957,-0.794,-0.257,0.422
20120229,0.214,-1.68,-2.348,-2.218,-0.427,-2.545
20120301,-9.52,-7.664,-4.997,-3.461,-2.295,-0.549
20120302,-5.95,-1.038,-0.131,0.037,0.758,0.554
20120305,-5.413,-0.872,1.237,1.078,-0.387,0.209
20120306,35.966,23.662,16.326,12.289,9.957,7.586
20120307,-14.519,-11.148,-8.875,-5.814,-4.594,-3.889
20120308,-12.49,-11.259,-8.741,-5.518,-4.222,-4.342
20120309,-9.74,-6.236,-5.624,-4.492,-4.654,-4.286
20120312,-16.043,-10.679,-7.874,-4.895,-4.375,-4.098
20120313,15.744,-2.398,-6.286,-5.517,-6.313,-5.774
20120314,2.88,6.251,7.385,3.512,3.532,5.803
20120315,-9.348,-5.277,-4.282,-3.155,-1.737,-2.381
20120316,-12.558,-5.517,-2.212,-2.313,-0.194,-0.023
20120319,-9.893,-10.247,-8.105,-3.884,-7.112,-4.775
20120320,0.076,-2.851,-1.949,-0.853,-0.156,-0.746
20120321,-11.181,-9.655,-8.37,-6.437,-5.365,-2.954
